location,cat,time,rating,count
1,buildings,2020-04-08 08:35:00,8,10
1,buildings,2020-04-08 08:45:00,7,10
1,buildings,2020-04-08 09:00:00,2,10
1,buildings,2020-04-08 09:20:00,8,10
1,buildings,2020-04-08 09:45:00,8,10
1,medical,2020-04-08 08:50:00,8,10
1,medical,2020-04-08 08:55:00,8,10
1,medical,2020-04-08 09:00:00,6,10
1,medical,2020-04-08 09:15:00,7,10
1,medical,2020-04-08 09:30:00,7,10
1,medical,2020-04-08 09:35:00,3,10
1,medical,2020-04-08 10:05:00,7,10
1,medical,2020-04-08 10:15:00,3,10
1,medical,2020-04-08 11:00:00,3,10
1,power,2020-04-08 08:55:00,8,10
1,power,2020-04-08 09:10:00,10,10
1,power,2020-04-08 10:00:00,9,10
1,power,2020-04-08 10:25:00,1,10
1,power,2020-04-08 10:35:00,1,10
1,roads_and_bridges,2020-04-08 08:40:00,5,10
1,roads_and_bridges,2020-04-08 08:45:00,4,10
1,roads_and_bridges,2020-04-08 08:50:00,4,10
1,roads_and_bridges,2020-04-08 08:50:00,7,10
1,roads_and_bridges,2020-04-08 09:10:00,4,10
1,roads_and_bridges,2020-04-08 09:25:00,5,10
1,roads_and_bridges,2020-04-08 09:30:00,6,10
1,roads_and_bridges,2020-04-08 09:40:00,4,10
1,roads_and_bridges,2020-04-08 09:45:00,5,10
1,roads_and_bridges,2020-04-08 10:05:00,4,10
1,roads_and_bridges,2020-04-08 10:10:00,4,10
1,roads_and_bridges,2020-04-08 10:10:00,6,10
1,sewer_and_water,2020-04-08 08:45:00,9,10
1,sewer_and_water,2020-04-08 08:50:00,2,10
1,sewer_and_water,2020-04-08 08:55:00,7,10
1,sewer_and_water,2020-04-08 08:55:00,9,10
1,sewer_and_water,2020-04-08 09:00:00,2,10
1,sewer_and_water,2020-04-08 09:05:00,2,10
1,sewer_and_water,2020-04-08 09:15:00,2,10
1,sewer_and_water,2020-04-08 09:40:00,2,10
1,sewer_and_water,2020-04-08 10:05:00,2,10
1,sewer_and_water,2020-04-08 10:25:00,2,10
1,shake_intensity,2020-04-08 08:50:00,1,10
1,shake_intensity,2020-04-08 10:00:00,1,10
2,buildings,2020-04-08 11:50:00,0,10
2,buildings,2020-04-08 12:40:00,1,10
2,buildings,2020-04-09 16:10:00,1,10
2,buildings,2020-04-09 16:30:00,1,10
2,power,2020-04-08 10:15:00,3,10
2,power,2020-04-08 11:00:00,3,10
2,power,2020-04-08 11:05:00,3,10
2,power,2020-04-08 11:10:00,3,10
2,power,2020-04-08 12:00:00,3,10
2,power,2020-04-08 12:10:00,4,10
2,power,2020-04-08 13:25:00,4,10
2,power,2020-04-09 15:40:00,4,10
2,power,2020-04-09 15:55:00,6,10
2,power,2020-04-09 16:10:00,4,10
2,roads_and_bridges,2020-04-08 10:45:00,6,10
2,roads_and_bridges,2020-04-08 11:25:00,4,10
2,roads_and_bridges,2020-04-08 12:00:00,5,10
2,roads_and_bridges,2020-04-09 16:10:00,4,10
2,roads_and_bridges,2020-04-09 16:40:00,4,10
2,sewer_and_water,2020-04-08 09:55:00,4,10
2,sewer_and_water,2020-04-08 11:05:00,2,10
2,sewer_and_water,2020-04-08 11:35:00,4,10
2,sewer_and_water,2020-04-08 12:05:00,3,10
2,sewer_and_water,2020-04-08 13:20:00,3,10
2,sewer_and_water,2020-04-09 15:15:00,2,10
2,shake_intensity,2020-04-08 10:10:00,3,10
2,shake_intensity,2020-04-08 10:15:00,3,10
2,shake_intensity,2020-04-08 10:40:00,0,10
2,shake_intensity,2020-04-08 10:50:00,1,10
2,shake_intensity,2020-04-08 11:05:00,0,10
2,shake_intensity,2020-04-08 11:15:00,0,10
2,shake_intensity,2020-04-08 11:20:00,3,10
2,shake_intensity,2020-04-08 11:40:00,1,10
2,shake_intensity,2020-04-08 12:05:00,2,10
2,shake_intensity,2020-04-09 15:25:00,0,10
2,shake_intensity,2020-04-09 15:35:00,2,10
3,buildings,2020-04-09 01:00:00,10,10
3,medical,2020-04-08 09:05:00,5,10
3,power,2020-04-08 08:45:00,6,10
3,power,2020-04-09 01:00:00,5,10
3,roads_and_bridges,2020-04-08 08:40:00,4,10
3,sewer_and_water,2020-04-08 08:55:00,8,10
4,buildings,2020-04-08 09:10:00,3,10
4,buildings,2020-04-08 09:40:00,3,10
4,buildings,2020-04-08 09:55:00,4,10
4,buildings,2020-04-08 10:00:00,3,10
4,buildings,2020-04-08 10:05:00,4,10
4,buildings,2020-04-08 10:10:00,2,10
4,buildings,2020-04-08 10:15:00,1,10
4,buildings,2020-04-08 10:25:00,3,10
4,buildings,2020-04-08 10:30:00,4,10
4,buildings,2020-04-08 10:45:00,3,10
4,buildings,2020-04-08 10:50:00,2,10
4,buildings,2020-04-08 10:50:00,4,10
4,buildings,2020-04-08 11:00:00,2,10
4,buildings,2020-04-09 15:45:00,4,10
4,buildings,2020-04-09 16:05:00,6,10
4,buildings,2020-04-09 16:20:00,5,10
4,power,2020-04-08 09:10:00,5,10
4,power,2020-04-08 09:15:00,4,10
4,power,2020-04-08 09:30:00,2,10
4,power,2020-04-08 09:40:00,2,10
4,power,2020-04-08 09:50:00,5,10
4,power,2020-04-08 10:00:00,4,10
4,power,2020-04-08 10:45:00,5,10
4,power,2020-04-09 15:20:00,6,10
4,power,2020-04-09 15:40:00,4,10
4,power,2020-04-09 16:20:00,5,10
4,power,2020-04-09 16:45:00,5,10
4,roads_and_bridges,2020-04-08 08:45:00,2,10
4,roads_and_bridges,2020-04-08 09:20:00,4,10
4,roads_and_bridges,2020-04-08 09:20:00,5,10
4,roads_and_bridges,2020-04-08 09:25:00,2,10
4,roads_and_bridges,2020-04-08 09:45:00,3,10
4,roads_and_bridges,2020-04-08 09:50:00,3,10
4,roads_and_bridges,2020-04-09 15:25:00,4,10
4,roads_and_bridges,2020-04-09 15:55:00,4,10
4,roads_and_bridges,2020-04-09 16:05:00,4,10
4,roads_and_bridges,2020-04-09 16:10:00,4,10
4,roads_and_bridges,2020-04-09 17:00:00,5,10
4,sewer_and_water,2020-04-08 09:10:00,3,10
4,sewer_and_water,2020-04-08 09:15:00,5,10
4,sewer_and_water,2020-04-08 09:40:00,5,10
4,sewer_and_water,2020-04-08 09:50:00,4,10
4,sewer_and_water,2020-04-08 10:20:00,6,10
4,sewer_and_water,2020-04-08 10:25:00,6,10
4,sewer_and_water,2020-04-08 10:30:00,4,10
4,sewer_and_water,2020-04-08 10:50:00,4,10
4,sewer_and_water,2020-04-08 11:00:00,4,10
4,sewer_and_water,2020-04-09 15:15:00,6,10
4,sewer_and_water,2020-04-09 15:55:00,6,10
4,sewer_and_water,2020-04-09 16:35:00,7,10
4,sewer_and_water,2020-04-09 16:40:00,7,10
4,sewer_and_water,2020-04-09 16:45:00,7,10
4,sewer_and_water,2020-04-09 17:20:00,7,10
4,shake_intensity,2020-04-08 09:00:00,5,10
4,shake_intensity,2020-04-08 09:10:00,6,10
4,shake_intensity,2020-04-08 09:15:00,4,10
4,shake_intensity,2020-04-08 09:15:00,5,10
4,shake_intensity,2020-04-08 09:25:00,5,10
4,shake_intensity,2020-04-08 09:35:00,4,10
4,shake_intensity,2020-04-08 09:40:00,3,10
4,shake_intensity,2020-04-08 10:05:00,3,10
4,shake_intensity,2020-04-08 10:20:00,6,10
4,shake_intensity,2020-04-08 10:25:00,5,10
4,shake_intensity,2020-04-08 10:30:00,3,10
4,shake_intensity,2020-04-08 10:40:00,6,10
4,shake_intensity,2020-04-09 15:15:00,6,10
4,shake_intensity,2020-04-09 15:40:00,6,10
4,shake_intensity,2020-04-09 15:45:00,4,10
4,shake_intensity,2020-04-09 15:45:00,6,10
4,shake_intensity,2020-04-09 16:35:00,5,10
1,buildings,2020-04-08 08:40:00,7,9
1,buildings,2020-04-08 08:45:00,2,9
1,buildings,2020-04-08 08:50:00,9,9
1,buildings,2020-04-08 09:30:00,8,9
1,buildings,2020-04-08 09:40:00,2,9
1,buildings,2020-04-08 09:50:00,2,9
1,buildings,2020-04-08 09:55:00,8,9
1,buildings,2020-04-08 10:35:00,2,9
1,buildings,2020-04-08 11:05:00,2,9
1,medical,2020-04-08 08:35:00,7,9
1,medical,2020-04-08 08:40:00,6,9
1,medical,2020-04-08 08:40:00,8,9
1,medical,2020-04-08 09:00:00,3,9
1,medical,2020-04-08 09:05:00,3,9
1,medical,2020-04-08 09:15:00,8,9
1,medical,2020-04-08 09:20:00,3,9
1,medical,2020-04-08 09:25:00,7,9
1,medical,2020-04-08 09:40:00,7,9
1,medical,2020-04-08 09:55:00,7,9
1,medical,2020-04-08 10:10:00,3,9
1,medical,2020-04-08 10:10:00,7,9
1,medical,2020-04-08 10:25:00,3,9
1,medical,2020-04-08 10:35:00,3,9
1,power,2020-04-08 08:40:00,1,9
1,power,2020-04-08 08:50:00,10,9
1,power,2020-04-08 09:00:00,1,9
1,power,2020-04-08 09:15:00,1,9
1,power,2020-04-08 09:15:00,8,9
1,power,2020-04-08 09:20:00,1,9
1,power,2020-04-08 09:35:00,1,9
1,power,2020-04-08 09:55:00,9,9
1,roads_and_bridges,2020-04-08 08:40:00,4,9
1,roads_and_bridges,2020-04-08 09:00:00,5,9
1,roads_and_bridges,2020-04-08 09:15:00,5,9
1,roads_and_bridges,2020-04-08 09:55:00,4,9
1,roads_and_bridges,2020-04-08 11:00:00,4,9
1,roads_and_bridges,2020-04-08 11:05:00,4,9
1,sewer_and_water,2020-04-08 09:10:00,2,9
1,sewer_and_water,2020-04-08 09:45:00,8,9
1,sewer_and_water,2020-04-08 10:15:00,2,9
1,sewer_and_water,2020-04-08 10:50:00,2,9
1,shake_intensity,2020-04-08 08:45:00,1,9
1,shake_intensity,2020-04-08 09:55:00,1,9
1,shake_intensity,2020-04-08 10:05:00,1,9
2,buildings,2020-04-08 08:35:00,1,9
2,buildings,2020-04-08 08:50:00,0,9
2,buildings,2020-04-08 09:55:00,0,9
2,buildings,2020-04-08 11:20:00,2,9
2,buildings,2020-04-08 11:30:00,0,9
2,buildings,2020-04-08 11:35:00,2,9
2,buildings,2020-04-08 11:40:00,0,9
2,buildings,2020-04-08 12:25:00,0,9
2,buildings,2020-04-09 15:15:00,0,9
2,buildings,2020-04-09 15:35:00,2,9
2,buildings,2020-04-09 16:55:00,1,9
2,power,2020-04-08 08:35:00,4,9
2,power,2020-04-08 08:40:00,5,9
2,power,2020-04-08 11:20:00,5,9
2,power,2020-04-08 11:25:00,5,9
2,power,2020-04-08 12:20:00,4,9
2,power,2020-04-08 12:55:00,4,9
2,power,2020-04-09 15:20:00,4,9
2,power,2020-04-09 15:20:00,6,9
2,power,2020-04-09 15:35:00,4,9
2,power,2020-04-09 15:50:00,4,9
2,power,2020-04-09 16:35:00,5,9
2,power,2020-04-09 16:45:00,5,9
2,roads_and_bridges,2020-04-08 10:15:00,4,9
2,roads_and_bridges,2020-04-08 10:50:00,4,9
2,roads_and_bridges,2020-04-08 11:05:00,6,9
2,roads_and_bridges,2020-04-08 11:15:00,6,9
2,roads_and_bridges,2020-04-08 11:20:00,4,9
2,roads_and_bridges,2020-04-08 11:45:00,4,9
2,roads_and_bridges,2020-04-08 11:55:00,4,9
2,roads_and_bridges,2020-04-08 13:15:00,5,9
2,roads_and_bridges,2020-04-09 15:05:00,3,9
2,roads_and_bridges,2020-04-09 15:15:00,5,9
2,roads_and_bridges,2020-04-09 15:25:00,3,9
2,roads_and_bridges,2020-04-09 15:35:00,5,9
2,roads_and_bridges,2020-04-09 15:50:00,5,9
2,roads_and_bridges,2020-04-09 16:25:00,4,9
2,roads_and_bridges,2020-04-09 16:30:00,4,9
2,sewer_and_water,2020-04-08 10:55:00,4,9
2,sewer_and_water,2020-04-08 11:20:00,4,9
2,sewer_and_water,2020-04-08 11:25:00,2,9
2,sewer_and_water,2020-04-08 12:05:00,2,9
2,sewer_and_water,2020-04-08 12:10:00,3,9
2,sewer_and_water,2020-04-08 12:15:00,3,9
2,sewer_and_water,2020-04-08 12:55:00,3,9
2,sewer_and_water,2020-04-09 15:45:00,3,9
2,sewer_and_water,2020-04-09 15:45:00,4,9
2,sewer_and_water,2020-04-09 16:00:00,2,9
2,sewer_and_water,2020-04-09 16:00:00,3,9
2,sewer_and_water,2020-04-09 16:25:00,3,9
2,sewer_and_water,2020-04-09 16:40:00,3,9
2,shake_intensity,2020-04-08 10:25:00,3,9
2,shake_intensity,2020-04-08 11:30:00,1,9
2,shake_intensity,2020-04-08 11:35:00,0,9
2,shake_intensity,2020-04-08 11:45:00,0,9
2,shake_intensity,2020-04-08 11:55:00,2,9
2,shake_intensity,2020-04-08 12:25:00,0,9
2,shake_intensity,2020-04-08 12:25:00,2,9
2,shake_intensity,2020-04-08 12:30:00,2,9
2,shake_intensity,2020-04-09 15:10:00,0,9
2,shake_intensity,2020-04-09 15:20:00,2,9
2,shake_intensity,2020-04-09 15:55:00,0,9
2,shake_intensity,2020-04-09 16:30:00,1,9
2,shake_intensity,2020-04-09 16:45:00,1,9
2,shake_intensity,2020-04-09 17:00:00,1,9
3,buildings,2020-04-08 08:40:00,3,9
3,buildings,2020-04-08 08:45:00,7,9
3,buildings,2020-04-08 08:55:00,7,9
3,medical,2020-04-09 01:00:00,4,9
3,sewer_and_water,2020-04-08 08:50:00,8,9
3,sewer_and_water,2020-04-08 08:55:00,4,9
3,shake_intensity,2020-04-08 08:45:00,4,9
4,buildings,2020-04-08 09:00:00,3,9
4,buildings,2020-04-08 09:05:00,3,9
4,buildings,2020-04-08 09:05:00,4,9
4,buildings,2020-04-08 09:10:00,4,9
4,buildings,2020-04-08 09:10:00,5,9
4,buildings,2020-04-08 09:20:00,4,9
4,buildings,2020-04-08 09:30:00,4,9
4,buildings,2020-04-08 09:35:00,1,9
4,buildings,2020-04-08 10:00:00,4,9
4,buildings,2020-04-08 10:10:00,3,9
4,buildings,2020-04-08 10:35:00,2,9
4,buildings,2020-04-08 10:35:00,4,9
4,buildings,2020-04-08 10:50:00,1,9
4,buildings,2020-04-08 11:15:00,2,9
4,buildings,2020-04-08 11:20:00,2,9
4,buildings,2020-04-09 15:20:00,4,9
4,buildings,2020-04-09 15:30:00,6,9
4,buildings,2020-04-09 15:40:00,4,9
4,buildings,2020-04-09 15:55:00,4,9
4,buildings,2020-04-09 16:40:00,5,9
4,buildings,2020-04-09 17:05:00,5,9
4,power,2020-04-08 09:00:00,3,9
4,power,2020-04-08 09:05:00,5,9
4,power,2020-04-08 09:10:00,4,9
4,power,2020-04-08 09:30:00,4,9
4,power,2020-04-08 09:30:00,5,9
4,power,2020-04-08 09:35:00,4,9
4,power,2020-04-08 09:45:00,3,9
4,power,2020-04-08 09:45:00,4,9
4,power,2020-04-08 09:45:00,5,9
4,power,2020-04-08 10:10:00,2,9
4,power,2020-04-08 10:35:00,3,9
4,power,2020-04-08 10:35:00,4,9
4,power,2020-04-08 10:45:00,3,9
4,power,2020-04-08 12:15:00,5,9
4,power,2020-04-09 15:10:00,4,9
4,power,2020-04-09 15:50:00,6,9
4,power,2020-04-09 16:30:00,5,9
4,power,2020-04-09 16:50:00,5,9
4,power,2020-04-09 17:20:00,5,9
4,roads_and_bridges,2020-04-08 08:45:00,3,9
4,roads_and_bridges,2020-04-08 08:50:00,4,9
4,roads_and_bridges,2020-04-08 09:15:00,4,9
4,roads_and_bridges,2020-04-08 09:40:00,2,9
4,roads_and_bridges,2020-04-08 09:50:00,2,9
4,roads_and_bridges,2020-04-08 10:05:00,4,9
4,roads_and_bridges,2020-04-08 10:05:00,5,9
4,roads_and_bridges,2020-04-08 10:30:00,5,9
4,roads_and_bridges,2020-04-08 10:40:00,3,9
4,roads_and_bridges,2020-04-08 11:15:00,4,9
4,roads_and_bridges,2020-04-08 12:15:00,5,9
4,roads_and_bridges,2020-04-09 15:10:00,6,9
4,roads_and_bridges,2020-04-09 15:15:00,4,9
4,roads_and_bridges,2020-04-09 15:15:00,6,9
4,roads_and_bridges,2020-04-09 16:25:00,5,9
4,roads_and_bridges,2020-04-09 16:35:00,5,9
4,roads_and_bridges,2020-04-09 16:55:00,5,9
4,roads_and_bridges,2020-04-09 17:20:00,5,9
4,sewer_and_water,2020-04-08 09:20:00,5,9
4,sewer_and_water,2020-04-08 09:30:00,6,9
4,sewer_and_water,2020-04-08 09:35:00,6,9
4,sewer_and_water,2020-04-08 10:05:00,6,9
4,sewer_and_water,2020-04-08 10:10:00,5,9
4,sewer_and_water,2020-04-08 10:15:00,3,9
4,sewer_and_water,2020-04-08 10:40:00,5,9
4,sewer_and_water,2020-04-08 11:00:00,6,9
4,sewer_and_water,2020-04-08 11:05:00,6,9
4,sewer_and_water,2020-04-08 11:20:00,5,9
4,sewer_and_water,2020-04-09 15:10:00,8,9
4,sewer_and_water,2020-04-09 15:20:00,6,9
4,sewer_and_water,2020-04-09 15:25:00,8,9
4,sewer_and_water,2020-04-09 15:30:00,6,9
4,sewer_and_water,2020-04-09 15:35:00,8,9
4,sewer_and_water,2020-04-09 15:50:00,6,9
4,sewer_and_water,2020-04-09 16:25:00,7,9
4,sewer_and_water,2020-04-09 16:25:00,8,9
4,sewer_and_water,2020-04-09 16:50:00,7,9
4,sewer_and_water,2020-04-09 17:10:00,7,9
4,shake_intensity,2020-04-08 08:55:00,7,9
4,shake_intensity,2020-04-08 09:05:00,3,9
4,shake_intensity,2020-04-08 09:10:00,5,9
4,shake_intensity,2020-04-08 09:10:00,7,9
4,shake_intensity,2020-04-08 09:35:00,7,9
4,shake_intensity,2020-04-08 09:40:00,7,9
4,shake_intensity,2020-04-08 09:45:00,5,9
4,shake_intensity,2020-04-08 10:20:00,3,9
4,shake_intensity,2020-04-08 10:45:00,6,9
4,shake_intensity,2020-04-08 11:20:00,6,9
4,shake_intensity,2020-04-09 15:05:00,6,9
4,shake_intensity,2020-04-09 15:20:00,6,9
4,shake_intensity,2020-04-09 15:55:00,6,9
4,shake_intensity,2020-04-09 16:05:00,6,9
4,shake_intensity,2020-04-09 16:40:00,5,9
4,shake_intensity,2020-04-09 16:45:00,5,9
4,shake_intensity,2020-04-09 17:20:00,5,9
1,buildings,2020-04-08 08:55:00,2,8
1,buildings,2020-04-08 08:55:00,7,8
1,buildings,2020-04-08 09:00:00,9,8
1,buildings,2020-04-08 09:05:00,2,8
1,buildings,2020-04-08 09:10:00,7,8
1,buildings,2020-04-08 09:15:00,7,8
1,buildings,2020-04-08 09:20:00,2,8
1,buildings,2020-04-08 09:25:00,8,8
1,buildings,2020-04-08 09:35:00,2,8
1,buildings,2020-04-08 09:45:00,1,8
1,buildings,2020-04-08 10:00:00,2,8
1,buildings,2020-04-08 10:05:00,7,8
1,buildings,2020-04-08 10:05:00,8,8
1,medical,2020-04-08 08:55:00,3,8
1,medical,2020-04-08 09:05:00,6,8
1,medical,2020-04-08 09:10:00,8,8
1,medical,2020-04-08 09:15:00,6,8
1,medical,2020-04-08 09:40:00,8,8
1,medical,2020-04-08 09:45:00,2,8
1,medical,2020-04-08 10:00:00,3,8
1,medical,2020-04-08 10:05:00,3,8
1,medical,2020-04-08 10:55:00,3,8
1,power,2020-04-08 08:45:00,1,8
1,power,2020-04-08 09:00:00,8,8
1,power,2020-04-08 09:05:00,1,8
1,power,2020-04-08 09:10:00,1,8
1,power,2020-04-08 09:45:00,1,8
1,power,2020-04-08 09:45:00,9,8
1,power,2020-04-08 09:50:00,1,8
1,power,2020-04-08 10:05:00,9,8
1,power,2020-04-08 10:05:00,10,8
1,power,2020-04-08 11:00:00,1,8
1,roads_and_bridges,2020-04-08 08:35:00,6,8
1,roads_and_bridges,2020-04-08 08:35:00,7,8
1,roads_and_bridges,2020-04-08 08:45:00,3,8
1,roads_and_bridges,2020-04-08 09:00:00,7,8
1,roads_and_bridges,2020-04-08 09:15:00,7,8
1,roads_and_bridges,2020-04-08 09:20:00,5,8
1,roads_and_bridges,2020-04-08 09:25:00,6,8
1,roads_and_bridges,2020-04-08 09:35:00,4,8
1,roads_and_bridges,2020-04-08 09:55:00,5,8
1,roads_and_bridges,2020-04-08 10:25:00,4,8
1,sewer_and_water,2020-04-08 08:40:00,7,8
1,sewer_and_water,2020-04-08 08:55:00,2,8
1,sewer_and_water,2020-04-08 09:10:00,9,8
1,sewer_and_water,2020-04-08 09:20:00,2,8
1,sewer_and_water,2020-04-08 09:45:00,2,8
1,sewer_and_water,2020-04-08 09:50:00,2,8
1,shake_intensity,2020-04-08 08:50:00,0,8
1,shake_intensity,2020-04-08 09:45:00,0,8
1,shake_intensity,2020-04-08 10:10:00,1,8
1,shake_intensity,2020-04-08 10:15:00,1,8
1,shake_intensity,2020-04-08 10:25:00,1,8
2,buildings,2020-04-08 11:50:00,2,8
2,buildings,2020-04-08 12:20:00,1,8
2,buildings,2020-04-08 12:40:00,0,8
2,buildings,2020-04-08 12:50:00,1,8
2,buildings,2020-04-08 13:10:00,1,8
2,buildings,2020-04-08 13:35:00,1,8
2,buildings,2020-04-09 15:55:00,0,8
2,buildings,2020-04-09 16:15:00,0,8
2,buildings,2020-04-09 16:25:00,1,8
2,buildings,2020-04-09 16:35:00,0,8
2,power,2020-04-08 11:15:00,5,8
2,power,2020-04-08 12:00:00,5,8
2,power,2020-04-08 12:05:00,5,8
2,power,2020-04-08 12:45:00,4,8
2,power,2020-04-08 12:50:00,4,8
2,power,2020-04-09 15:25:00,4,8
2,power,2020-04-09 16:10:00,5,8
2,power,2020-04-09 16:25:00,4,8
2,power,2020-04-09 16:30:00,5,8
2,power,2020-04-09 16:50:00,5,8
2,power,2020-04-09 17:05:00,5,8
2,roads_and_bridges,2020-04-08 09:55:00,4,8
2,roads_and_bridges,2020-04-08 10:40:00,4,8
2,roads_and_bridges,2020-04-08 11:30:00,4,8
2,roads_and_bridges,2020-04-08 11:40:00,4,8
2,roads_and_bridges,2020-04-08 12:05:00,5,8
2,roads_and_bridges,2020-04-08 13:25:00,5,8
2,roads_and_bridges,2020-04-09 16:45:00,4,8
2,roads_and_bridges,2020-04-09 17:05:00,4,8
2,sewer_and_water,2020-04-08 11:10:00,2,8
2,sewer_and_water,2020-04-08 11:25:00,4,8
2,sewer_and_water,2020-04-08 11:30:00,4,8
2,sewer_and_water,2020-04-08 11:35:00,2,8
2,sewer_and_water,2020-04-08 11:45:00,2,8
2,sewer_and_water,2020-04-08 11:45:00,4,8
2,sewer_and_water,2020-04-08 11:50:00,4,8
2,sewer_and_water,2020-04-08 12:25:00,2,8
2,sewer_and_water,2020-04-08 12:30:00,3,8
2,sewer_and_water,2020-04-08 12:30:00,4,8
2,sewer_and_water,2020-04-08 13:40:00,3,8
2,sewer_and_water,2020-04-09 15:40:00,2,8
2,sewer_and_water,2020-04-09 15:55:00,2,8
2,sewer_and_water,2020-04-09 16:20:00,2,8
2,sewer_and_water,2020-04-09 16:30:00,3,8
2,sewer_and_water,2020-04-09 16:45:00,3,8
2,shake_intensity,2020-04-08 10:35:00,3,8
2,shake_intensity,2020-04-08 10:55:00,3,8
2,shake_intensity,2020-04-08 11:20:00,0,8
2,shake_intensity,2020-04-08 11:25:00,0,8
2,shake_intensity,2020-04-08 11:30:00,0,8
2,shake_intensity,2020-04-08 11:40:00,3,8
2,shake_intensity,2020-04-08 11:55:00,0,8
2,shake_intensity,2020-04-08 12:40:00,2,8
2,shake_intensity,2020-04-09 15:30:00,2,8
2,shake_intensity,2020-04-09 15:40:00,0,8
2,shake_intensity,2020-04-09 15:50:00,0,8
2,shake_intensity,2020-04-09 15:50:00,2,8
2,shake_intensity,2020-04-09 16:05:00,0,8
2,shake_intensity,2020-04-09 16:25:00,1,8
3,medical,2020-04-08 08:40:00,5,8
3,medical,2020-04-08 08:45:00,5,8
3,medical,2020-04-08 09:10:00,9,8
3,medical,2020-04-09 01:00:00,3,8
3,power,2020-04-08 08:40:00,10,8
3,power,2020-04-08 08:50:00,10,8
3,power,2020-04-08 08:55:00,6,8
3,power,2020-04-08 09:00:00,10,8
3,power,2020-04-08 09:10:00,10,8
3,roads_and_bridges,2020-04-08 08:45:00,8,8
3,roads_and_bridges,2020-04-08 08:50:00,8,8
3,roads_and_bridges,2020-04-08 08:55:00,4,8
3,roads_and_bridges,2020-04-08 08:55:00,8,8
3,roads_and_bridges,2020-04-08 09:10:00,8,8
3,roads_and_bridges,2020-04-08 09:15:00,4,8
3,sewer_and_water,2020-04-08 08:40:00,4,8
3,sewer_and_water,2020-04-09 01:00:00,2,8
3,shake_intensity,2020-04-08 08:40:00,4,8
3,shake_intensity,2020-04-08 09:05:00,8,8
4,buildings,2020-04-08 09:20:00,1,8
4,buildings,2020-04-08 09:25:00,5,8
4,buildings,2020-04-08 09:30:00,1,8
4,buildings,2020-04-08 09:55:00,3,8
4,buildings,2020-04-08 10:05:00,3,8
4,buildings,2020-04-08 10:40:00,2,8
4,buildings,2020-04-08 10:40:00,3,8
4,buildings,2020-04-08 10:55:00,2,8
4,buildings,2020-04-08 11:10:00,2,8
4,buildings,2020-04-08 11:40:00,3,8
4,buildings,2020-04-08 11:45:00,4,8
4,buildings,2020-04-09 16:10:00,6,8
4,buildings,2020-04-09 16:30:00,4,8
4,buildings,2020-04-09 16:30:00,5,8
4,buildings,2020-04-09 16:55:00,6,8
4,buildings,2020-04-09 17:00:00,5,8
4,buildings,2020-04-09 17:20:00,5,8
4,power,2020-04-08 08:40:00,3,8
4,power,2020-04-08 09:05:00,4,8
4,power,2020-04-08 09:20:00,5,8
4,power,2020-04-08 09:25:00,2,8
4,power,2020-04-08 09:35:00,2,8
4,power,2020-04-08 09:45:00,2,8
4,power,2020-04-08 09:50:00,3,8
4,power,2020-04-08 09:55:00,3,8
4,power,2020-04-08 10:05:00,5,8
4,power,2020-04-08 10:15:00,6,8
4,power,2020-04-08 10:20:00,4,8
4,power,2020-04-08 10:30:00,5,8
4,power,2020-04-08 10:40:00,5,8
4,power,2020-04-08 11:10:00,5,8
4,power,2020-04-08 11:20:00,4,8
4,power,2020-04-08 11:25:00,3,8
4,power,2020-04-08 11:40:00,5,8
4,power,2020-04-09 15:10:00,6,8
4,power,2020-04-09 15:45:00,6,8
4,power,2020-04-09 15:55:00,4,8
4,power,2020-04-09 16:15:00,6,8
4,power,2020-04-09 16:45:00,4,8
4,power,2020-04-09 17:00:00,4,8
4,power,2020-04-09 17:05:00,5,8
4,power,2020-04-09 17:10:00,5,8
4,roads_and_bridges,2020-04-08 08:40:00,3,8
4,roads_and_bridges,2020-04-08 09:00:00,2,8
4,roads_and_bridges,2020-04-08 09:30:00,2,8
4,roads_and_bridges,2020-04-08 09:30:00,5,8
4,roads_and_bridges,2020-04-08 10:00:00,6,8
4,roads_and_bridges,2020-04-08 10:05:00,2,8
4,roads_and_bridges,2020-04-08 10:10:00,4,8
4,roads_and_bridges,2020-04-08 10:20:00,6,8
4,roads_and_bridges,2020-04-08 10:25:00,2,8
4,roads_and_bridges,2020-04-08 10:25:00,4,8
4,roads_and_bridges,2020-04-08 10:35:00,4,8
4,roads_and_bridges,2020-04-08 10:45:00,5,8
4,roads_and_bridges,2020-04-08 10:50:00,5,8
4,roads_and_bridges,2020-04-08 11:10:00,3,8
4,roads_and_bridges,2020-04-08 11:15:00,5,8
4,roads_and_bridges,2020-04-08 11:25:00,4,8
4,roads_and_bridges,2020-04-08 11:30:00,3,8
4,roads_and_bridges,2020-04-08 11:40:00,5,8
4,roads_and_bridges,2020-04-08 12:25:00,3,8
4,roads_and_bridges,2020-04-09 15:30:00,4,8
4,roads_and_bridges,2020-04-09 15:30:00,6,8
4,roads_and_bridges,2020-04-09 16:15:00,4,8
4,roads_and_bridges,2020-04-09 16:15:00,5,8
4,roads_and_bridges,2020-04-09 16:15:00,6,8
4,roads_and_bridges,2020-04-09 16:40:00,5,8
4,sewer_and_water,2020-04-08 09:45:00,6,8
4,sewer_and_water,2020-04-08 10:00:00,5,8
