cat,loc,time,mean,mode,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,q.0%,q.2.5%,q.5%,q.7.5%,q.10%,q.12.5%,q.15%,q.17.5%,q.20%,q.22.5%,q.25%,q.27.5%,q.30%,q.32.5%,q.35%,q.37.5%,q.40%,q.42.5%,q.45%,q.47.5%,q.50%,q.52.5%,q.55%,q.57.5%,q.60%,q.62.5%,q.65%,q.67.5%,q.70%,q.72.5%,q.75%,q.77.5%,q.80%,q.82.5%,q.85%,q.87.5%,q.90%,q.92.5%,q.95%,q.97.5%,q.100%,time_end
shake_intensity,1,2020-04-08 10:50:00,0.9011335,0.9339432,0.8157769,1.0193908,0.8157769,0.9868226,0.8332975,0.9636718,0.8443049,0.9145800,0.7574554,0.8155700,0.8219382,0.8288512,0.8347767,0.8384830,0.8446501,0.8485372,0.8513758,0.8580636,0.8635665,0.8672836,0.8736298,0.8761471,0.8792960,0.8834668,0.8863756,0.8891887,0.8920388,0.8949638,0.8961988,0.8994864,0.9027289,0.9061674,0.9084282,0.9129404,0.9152531,0.9231286,0.9254447,0.9294784,0.9365396,0.9433521,0.9487960,0.9509937,0.9550670,0.9612278,0.9658998,0.9831844,0.9936528,1.0180951,1.1174208,2020-04-08 10:50:00
shake_intensity,1,2020-04-08 09:10:00,0.9359333,1.012603,0.7822838,1.0990035,0.7773322,1.0334153,0.8324808,1.0298557,0.8849211,0.9864108,0.7446918,0.7832157,0.8078404,0.8176895,0.8331710,0.8398792,0.8472606,0.8546698,0.8677280,0.8734793,0.8857206,0.8891386,0.8928490,0.8978478,0.9031979,0.9068692,0.9124826,0.9182442,0.9245258,0.9285425,0.9321500,0.9341940,0.9424446,0.9446509,0.9486517,0.9538935,0.9628090,0.9677482,0.9731522,0.9824329,0.9905779,0.9958252,1.0016196,1.0078811,1.0140962,1.0243770,1.0309671,1.0617356,1.0891561,1.1148758,1.1636286,2020-04-08 09:10:00
shake_intensity,1,2020-04-08 12:55:00,0.8051542,0.7845975,0.7104226,0.9230679,0.7241903,0.8901696,0.7327827,0.8619913,0.7707983,0.8322830,0.6350751,0.7099769,0.7240057,0.7330381,0.7385582,0.7447642,0.7553114,0.7609624,0.7650958,0.7704223,0.7719667,0.7754827,0.7797340,0.7830098,0.7854471,0.7888461,0.7900368,0.7924972,0.7966502,0.8011786,0.8028004,0.8061043,0.8091163,0.8107822,0.8153138,0.8194257,0.8221556,0.8273651,0.8294189,0.8322143,0.8356896,0.8399021,0.8493707,0.8521694,0.8571944,0.8670279,0.8712538,0.8785780,0.8896241,0.9216609,0.9829768,2020-04-08 12:55:00
shake_intensity,1,2020-04-09 15:35:00,0.338721,0.3503698,0.2109068,0.4858914,0.2109068,0.4320773,0.2391268,0.4169781,0.3158088,0.4169781,0.1833217,0.2106978,0.2234665,0.2371230,0.2444607,0.2521251,0.2596002,0.2661440,0.2728226,0.2780474,0.2802933,0.2870861,0.2918667,0.3009500,0.3028612,0.3129923,0.3197336,0.3281702,0.3313938,0.3375966,0.3398589,0.3453201,0.3539345,0.3591285,0.3652430,0.3662844,0.3699407,0.3751888,0.3770538,0.3888005,0.3953511,0.3990466,0.4035668,0.4081999,0.4128666,0.4167102,0.4233480,0.4318454,0.4616639,0.4844930,0.4976193,2020-04-09 15:35:00
shake_intensity,1,2020-04-08 17:15:00,0.6780943,0.7545021,0.4946749,0.9302183,0.5147739,0.8765623,0.5184092,0.7941797,0.6305241,0.7731212,0.4075649,0.4676729,0.5141727,0.5254222,0.5342345,0.5396103,0.5629274,0.5801723,0.5860089,0.5895131,0.5951359,0.6068983,0.6164597,0.6277570,0.6338781,0.6423391,0.6519764,0.6586276,0.6612934,0.6670417,0.6729847,0.6834498,0.6948652,0.6988715,0.7058088,0.7158841,0.7211383,0.7257719,0.7316823,0.7335764,0.7431284,0.7545019,0.7613131,0.7715972,0.7912211,0.8034731,0.8283440,0.8438573,0.8730223,0.9117841,0.9781932,2020-04-08 17:15:00
shake_intensity,1,2020-04-08 10:55:00,0.8856292,0.8446901,0.7658213,1.0136992,0.7658213,0.9773109,0.8040129,0.9649221,0.8437579,0.9217673,0.7143604,0.7657293,0.7735641,0.7880084,0.8042054,0.8118241,0.8150920,0.8234781,0.8323766,0.8383805,0.8446910,0.8509599,0.8534990,0.8583115,0.8621388,0.8696327,0.8724040,0.8769009,0.8801635,0.8844372,0.8908044,0.8940866,0.8980495,0.9020308,0.9041922,0.9077904,0.9098938,0.9140832,0.9164913,0.9206806,0.9244152,0.9313156,0.9343299,0.9420342,0.9460592,0.9584962,0.9651426,0.9763982,0.9908532,1.0130993,1.0558527,2020-04-08 10:55:00
shake_intensity,1,2020-04-08 09:15:00,0.9487601,0.8697671,0.8044731,1.0972751,0.8149919,1.0599385,0.8661789,1.0419815,0.8984104,0.9916351,0.7411057,0.8042864,0.8165895,0.8419904,0.8578923,0.8697702,0.8777363,0.8823024,0.8886972,0.9005788,0.9037785,0.9091686,0.9128109,0.9163066,0.9219127,0.9253379,0.9307062,0.9349755,0.9387484,0.9427195,0.9495854,0.9544615,0.9578671,0.9643228,0.9688976,0.9741814,0.9786253,0.9822184,0.9876523,0.9948561,0.9989982,1.0035727,1.0092926,1.0149317,1.0231110,1.0245514,1.0376017,1.0482731,1.0686590,1.0951738,1.1427577,2020-04-08 09:15:00
shake_intensity,1,2020-04-09 17:45:00,0.1891852,0.2007439,0.1309362,0.2593298,0.1309362,0.2365816,0.1439967,0.2287702,0.1567670,0.2036311,0.1222535,0.1329156,0.1420999,0.1451433,0.1489756,0.1516917,0.1540429,0.1550086,0.1574532,0.1590601,0.1630018,0.1641554,0.1667830,0.1689407,0.1703320,0.1733543,0.1768637,0.1779453,0.1799148,0.1838669,0.1864840,0.1905795,0.1923010,0.1954217,0.1977746,0.2001165,0.2011843,0.2027843,0.2041033,0.2069179,0.2103025,0.2128977,0.2218208,0.2252080,0.2269368,0.2314994,0.2343633,0.2377831,0.2499310,0.2612887,0.2834504,2020-04-09 17:45:00
shake_intensity,1,2020-04-08 13:00:00,0.8106022,0.7656112,0.6741409,0.9694241,0.6916003,0.9271155,0.7019319,0.8938780,0.7671959,0.8654237,0.6102398,0.6739541,0.6923497,0.7041585,0.7105229,0.7178518,0.7297252,0.7391984,0.7437009,0.7529191,0.7588265,0.7633345,0.7678196,0.7715715,0.7795136,0.7840093,0.7888001,0.7993315,0.8041895,0.8123024,0.8175533,0.8204044,0.8240591,0.8271218,0.8304718,0.8354175,0.8384225,0.8432224,0.8498087,0.8569645,0.8602706,0.8625607,0.8671984,0.8780674,0.8852827,0.8962843,0.9029545,0.9197902,0.9275106,0.9668354,1.0167410,2020-04-08 13:00:00
shake_intensity,1,2020-04-08 17:45:00,0.6865708,0.5837097,0.4678355,0.8942722,0.4863503,0.8685128,0.5289356,0.8465435,0.5835924,0.7564354,0.3910928,0.4822548,0.4992173,0.5102396,0.5287545,0.5416148,0.5561585,0.5631494,0.5685145,0.5836286,0.5874212,0.5992936,0.6086105,0.6179809,0.6403204,0.6527408,0.6575599,0.6718501,0.6815377,0.6827235,0.6870313,0.6906124,0.6957558,0.7132831,0.7186101,0.7225301,0.7294880,0.7426148,0.7509000,0.7565525,0.7688874,0.7847146,0.7922920,0.8018755,0.8194699,0.8377932,0.8458204,0.8663528,0.8865224,0.9135815,1.0670020,2020-04-08 17:45:00
shake_intensity,1,2020-04-08 11:00:00,0.8986637,0.8959095,0.7433554,1.0185667,0.7926779,1.0168640,0.8223592,1.0021552,0.8454128,0.9393471,0.7040840,0.7453353,0.7820247,0.7999508,0.8082974,0.8220747,0.8254347,0.8332862,0.8403221,0.8480573,0.8508548,0.8533613,0.8561621,0.8628184,0.8712131,0.8739437,0.8777497,0.8839607,0.8879907,0.8915510,0.8967057,0.9016061,0.9095264,0.9116973,0.9154852,0.9179487,0.9259266,0.9317140,0.9369431,0.9433186,0.9509303,0.9574082,0.9642727,0.9742583,0.9811360,0.9879748,0.9971924,1.0000711,1.0126629,1.0251362,1.1053332,2020-04-08 11:00:00
shake_intensity,1,2020-04-08 09:20:00,0.9601145,0.8538555,0.8013283,1.1009617,0.8499617,1.0924778,0.8538502,1.0468549,0.906612,1.000438,0.7702930,0.8011158,0.8338770,0.8501011,0.8601408,0.8744516,0.8854614,0.8972242,0.9034514,0.9101041,0.9130087,0.9159353,0.9191352,0.9227257,0.9304014,0.9342999,0.9398088,0.9443083,0.9495551,0.9555501,0.9619405,0.9679389,0.9718557,0.9759091,0.9799991,0.9824143,0.9910319,0.9930359,0.9979350,1.0057179,1.0127843,1.0191703,1.0235571,1.0344347,1.0438409,1.0466354,1.0573074,1.0738512,1.0824299,1.0926899,1.1704867,2020-04-08 09:20:00
shake_intensity,1,2020-04-09 15:40:00,0.377018,0.5304317,0.2402239,0.5328296,0.2498945,0.4904475,0.2744369,0.4654474,0.2812006,0.3828396,0.2343313,0.2525424,0.2649489,0.2763162,0.2831782,0.2869955,0.2907373,0.2964861,0.3053802,0.3108703,0.3160955,0.3226682,0.3281417,0.3335271,0.3376006,0.3416362,0.3443997,0.3471049,0.3533929,0.3579054,0.3633688,0.3694752,0.3742984,0.3793235,0.3868561,0.3949385,0.4045520,0.4149301,0.4207024,0.4265158,0.4345729,0.4436120,0.4513576,0.4606523,0.4633520,0.4702184,0.4821347,0.4910663,0.5097985,0.5551807,0.6244191,2020-04-09 15:40:00
shake_intensity,1,2020-04-08 13:05:00,0.800789,0.8303882,0.6593024,0.9433543,0.6956959,0.9160585,0.7145413,0.8926746,0.7404457,0.8303969,0.6130929,0.6603747,0.6961093,0.7021595,0.7144269,0.7197759,0.7285005,0.7365477,0.7442286,0.7499536,0.7532205,0.7549443,0.7578658,0.7642687,0.7677974,0.7721304,0.7769330,0.7796346,0.7857462,0.7934433,0.7968110,0.8018992,0.8062687,0.8101033,0.8166149,0.8201126,0.8234795,0.8301712,0.8382437,0.8448371,0.8514160,0.8567176,0.8643845,0.8698828,0.8781954,0.8839005,0.8917436,0.9074912,0.9161636,0.9462399,1.0503280,2020-04-08 13:05:00
shake_intensity,1,2020-04-09 17:55:00,0.1834321,0.162482,0.08401344,0.28783203,0.09222716,0.25210354,0.1168567,0.2340902,0.1483577,0.2051540,0.08401344,0.09320321,0.10305445,0.11654379,0.12500779,0.13097235,0.13622198,0.13907948,0.14118040,0.14616667,0.14992739,0.15480738,0.15741871,0.15928353,0.16248304,0.16433350,0.16683243,0.17181691,0.17374141,0.17496400,0.17909701,0.18347904,0.18564543,0.18726790,0.19031301,0.19254089,0.19564573,0.19843083,0.20014990,0.20404877,0.20984664,0.21312918,0.21703144,0.22341475,0.22617542,0.23248487,0.24629110,0.25700900,0.28719653,0.31477075,0.37420004,2020-04-09 17:55:00
shake_intensity,1,2020-04-08 11:05:00,0.8844135,0.8871468,0.7986878,0.9774597,0.8059458,0.9567171,0.8357401,0.9545106,0.8434841,0.9020273,0.7564462,0.7986162,0.8086580,0.8186853,0.8270182,0.8361324,0.8403911,0.8454170,0.8480635,0.8498866,0.8514336,0.8567221,0.8594969,0.8609898,0.8635386,0.8658705,0.8680801,0.8710195,0.8748507,0.8772936,0.8825223,0.8860641,0.8871728,0.8886484,0.8930420,0.8970491,0.9009589,0.9046380,0.9091277,0.9121443,0.9177129,0.9205170,0.9235751,0.9274730,0.9320062,0.9387400,0.9504380,0.9545817,0.9664699,0.9766350,0.9982692,2020-04-08 11:05:00
shake_intensity,1,2020-04-08 21:20:00,0.7264233,0.6565273,0.4794576,0.9721836,0.4849181,0.9118877,0.5630142,0.9118877,0.5706065,0.7490426,0.4794576,0.4951213,0.5094690,0.5458925,0.5574797,0.5721748,0.5773723,0.5846250,0.5919742,0.6071742,0.6240203,0.6332119,0.6444378,0.6514302,0.6562060,0.6640106,0.6712466,0.6773721,0.6838518,0.6915298,0.7124399,0.7219854,0.7265441,0.7351097,0.7421303,0.7528124,0.7707446,0.7841981,0.8068298,0.8163188,0.8246525,0.8346449,0.8431177,0.8561508,0.8779988,0.9051506,0.9087987,0.9292394,0.9718266,1.0263159,1.2491475,2020-04-08 21:20:00
shake_intensity,1,2020-04-08 09:25:00,0.9536451,0.8877768,0.8135057,1.1120583,0.8301951,1.0919006,0.8642726,1.0640052,0.8659689,0.9576694,0.7660722,0.8215764,0.8337567,0.8537313,0.8688786,0.8726881,0.8776690,0.8826432,0.8875099,0.8931184,0.8956021,0.9009670,0.9059644,0.9117124,0.9156896,0.9192309,0.9240523,0.9275095,0.9332950,0.9371112,0.9401991,0.9434765,0.9480190,0.9547096,0.9622923,0.9646387,0.9735868,0.9875876,0.9909773,0.9980530,1.0081078,1.0140003,1.0267043,1.0403440,1.0452129,1.0572110,1.0719840,1.0831509,1.0925013,1.1179304,1.1606285,2020-04-08 09:25:00
shake_intensity,1,2020-04-08 13:10:00,0.7981698,0.7590952,0.6948651,0.9145161,0.7170001,0.8986549,0.7198758,0.8643696,0.7590879,0.8380379,0.6553610,0.6826616,0.7087954,0.7183477,0.7252053,0.7301448,0.7337850,0.7415753,0.7461339,0.7496519,0.7572852,0.7592595,0.7623701,0.7669135,0.7740021,0.7813837,0.7853784,0.7866449,0.7912701,0.7956723,0.7991321,0.8041528,0.8086304,0.8125581,0.8178221,0.8215786,0.8243795,0.8283066,0.8319325,0.8351762,0.8375666,0.8433919,0.8469447,0.8503180,0.8580041,0.8625801,0.8700642,0.8770921,0.8921496,0.8990408,0.9601499,2020-04-08 13:10:00
shake_intensity,1,2020-04-08 11:10:00,0.896735,0.9085624,0.7821019,1.0088063,0.8129163,1.0118979,0.8231709,0.9664252,0.8711054,0.9464486,0.7498459,0.7820254,0.8000525,0.8083159,0.8244500,0.8322326,0.8386241,0.8431880,0.8531792,0.8561152,0.8587622,0.8618632,0.8654076,0.8715325,0.8739503,0.8779520,0.8808030,0.8842007,0.8884231,0.8910540,0.8981200,0.9061162,0.9085621,0.9112235,0.9136498,0.9176309,0.9208140,0.9253161,0.9299288,0.9340850,0.9371069,0.9413390,0.9441655,0.9469985,0.9502562,0.9576248,0.9668954,0.9800055,0.9979552,1.0084127,1.0367499,2020-04-08 11:10:00
shake_intensity,1,2020-04-08 09:30:00,0.9090779,0.8656007,0.7963387,1.0388452,0.8058242,1.0085486,0.8219184,0.9828904,0.8219184,0.9147281,0.7831064,0.8028443,0.8137014,0.8264172,0.8287204,0.8304630,0.8357411,0.8412134,0.8473018,0.8517113,0.8580985,0.8643315,0.8656012,0.8675878,0.8696670,0.8752258,0.8800222,0.8861525,0.8921316,0.8969213,0.8991977,0.9071266,0.9119497,0.9209645,0.9247640,0.9322484,0.9385543,0.9421740,0.9476448,0.9562181,0.9599901,0.9671690,0.9689009,0.9741003,0.9783864,0.9921359,1.0032475,1.0074890,1.0247255,1.0390184,1.0761458,2020-04-08 09:30:00
shake_intensity,1,2020-04-09 15:45:00,0.4404511,0.4280733,0.2998831,0.6002100,0.3128719,0.5579961,0.3427469,0.5419177,0.3956100,0.4825113,0.2794674,0.3009507,0.3153309,0.3292525,0.3425171,0.3491428,0.3532249,0.3597685,0.3749470,0.3887078,0.3958484,0.4018200,0.4061826,0.4098692,0.4127580,0.4150344,0.4202738,0.4250662,0.4280733,0.4326476,0.4359239,0.4418823,0.4455977,0.4492823,0.4533667,0.4610252,0.4647592,0.4684900,0.4715974,0.4775277,0.4831709,0.4924341,0.5051276,0.5105474,0.5203760,0.5292527,0.5418891,0.5509009,0.5727974,0.6004638,0.6803070,2020-04-09 15:45:00
shake_intensity,1,2020-04-09 00:20:00,0.7087271,0.6059499,0.3826034,1.0057431,0.4665208,0.9737577,0.4995615,0.8752870,0.5716194,0.7570669,0.2947617,0.3993987,0.4657233,0.4985554,0.5134338,0.5442648,0.5578154,0.5720394,0.5838255,0.5902783,0.6041824,0.6067426,0.6272143,0.6478746,0.6552031,0.6600857,0.6696282,0.6747678,0.6828031,0.6908042,0.6985219,0.7035915,0.7151003,0.7316592,0.7379067,0.7440021,0.7524204,0.7589759,0.7968321,0.8131777,0.8219637,0.8327765,0.8420375,0.8509811,0.8648635,0.8739766,0.9057616,0.9411268,0.9604958,1.0318397,1.2042980,2020-04-09 00:20:00
shake_intensity,1,2020-04-09 18:00:00,0.226655,0.2792178,0.1382248,0.3424310,0.1382248,0.3169238,0.1432740,0.2838574,0.1554907,0.2326769,0.1261370,0.1431552,0.1479641,0.1532625,0.1582523,0.1600431,0.1655460,0.1684026,0.1722823,0.1742471,0.1761975,0.1785817,0.1867027,0.1908362,0.1934261,0.1962937,0.1996259,0.2059991,0.2122664,0.2169945,0.2195793,0.2236090,0.2291356,0.2322318,0.2366424,0.2403017,0.2434410,0.2499229,0.2555019,0.2630197,0.2663158,0.2751088,0.2800196,0.2837176,0.2924166,0.2971560,0.3109860,0.3208844,0.3295775,0.3546854,0.3941312,2020-04-09 18:00:00
shake_intensity,1,2020-04-08 11:15:00,0.8783243,0.9043454,0.7930069,0.9786667,0.7964533,0.9500670,0.8203994,0.9342269,0.8530201,0.9062621,0.7485346,0.7929874,0.7988381,0.8118585,0.8211038,0.8228240,0.8280191,0.8319168,0.8420624,0.8451299,0.8498068,0.8536317,0.8557824,0.8587146,0.8600949,0.8623844,0.8656154,0.8697657,0.8733262,0.8762975,0.8788634,0.8798465,0.8838618,0.8879873,0.8908531,0.8945926,0.8974085,0.8992407,0.9010316,0.9031891,0.9054317,0.9078439,0.9110438,0.9154648,0.9217682,0.9304159,0.9362836,0.9470204,0.9539955,0.9783228,1.0217423,2020-04-08 11:15:00
shake_intensity,1,2020-04-08 13:15:00,0.8225689,0.8160695,0.7367080,0.9802991,0.7367080,0.9260162,0.7424875,0.8913946,0.7783354,0.8469069,0.6559388,0.7117910,0.7393305,0.7468835,0.7533818,0.7586021,0.7652180,0.7736394,0.7778405,0.7802653,0.7843689,0.7881108,0.7899525,0.7906443,0.7935742,0.7982972,0.8016364,0.8051678,0.8109489,0.8163651,0.8180511,0.8226321,0.8248532,0.8306676,0.8334953,0.8357281,0.8396238,0.8427690,0.8468148,0.8523135,0.8573202,0.8634328,0.8719433,0.8809189,0.8898447,0.8983794,0.9049826,0.9166112,0.9262705,0.9403104,0.9802991,2020-04-08 13:15:00
shake_intensity,1,2020-04-08 09:35:00,0.9138777,0.8126813,0.7794067,1.0349443,0.7996429,1.0160256,0.8413176,1.0160256,0.8883340,0.9818249,0.7403450,0.7801538,0.7996098,0.8106289,0.8185678,0.8282378,0.8410915,0.8434796,0.8470518,0.8543761,0.8592222,0.8685421,0.8749302,0.8820213,0.8887131,0.8912854,0.8932467,0.9007213,0.9071284,0.9125815,0.9169431,0.9198622,0.9253782,0.9271363,0.9327350,0.9367581,0.9401476,0.9437237,0.9503279,0.9572802,0.9629812,0.9670463,0.9725540,0.9769674,0.9829471,0.9950287,1.0000292,1.0089426,1.0156385,1.0358780,1.2167022,2020-04-08 09:35:00
shake_intensity,1,2020-04-09 01:25:00,0.7565305,0.6884935,0.434311,1.026506,0.5293475,0.9949139,0.5634992,0.9134559,0.6503424,0.8218071,0.3520486,0.5001083,0.5356213,0.5631775,0.5828311,0.5954968,0.6114984,0.6259745,0.6384677,0.6469176,0.6538856,0.6633828,0.6769133,0.6830902,0.6884950,0.6988513,0.7040304,0.7134704,0.7216446,0.7288747,0.7432870,0.7501719,0.7630129,0.7703465,0.7779889,0.7896015,0.7985658,0.8012801,0.8134409,0.8183708,0.8276007,0.8349196,0.8596325,0.8713953,0.9018331,0.9129059,0.9401224,0.9829247,1.0205922,1.1631316,1.3958963,2020-04-09 01:25:00
shake_intensity,1,2020-04-09 18:15:00,0.2176186,0.1628564,0.1238316,0.3063784,0.1367774,0.2941522,0.1481165,0.2740044,0.1599785,0.2252203,0.1238316,0.1375959,0.1480158,0.1538283,0.1603834,0.1620866,0.1629667,0.1683689,0.1708635,0.1738679,0.1768286,0.1797331,0.1832340,0.1902696,0.1921590,0.1974485,0.2004353,0.2043575,0.2065119,0.2078782,0.2106940,0.2169712,0.2207179,0.2238738,0.2254610,0.2287658,0.2296608,0.2361211,0.2394658,0.2433792,0.2483281,0.2527700,0.2602669,0.2689068,0.2732952,0.2812144,0.2907076,0.2944145,0.3050237,0.3234791,0.3698499,2020-04-09 18:15:00
shake_intensity,1,2020-04-08 11:20:00,0.8734099,0.8836391,0.7490515,0.9904693,0.7694465,0.9724145,0.7859979,0.9392505,0.8201034,0.8901563,0.7436774,0.7710804,0.7778937,0.7897308,0.7957488,0.8065528,0.8122958,0.8202705,0.8228165,0.8263064,0.8300186,0.8344874,0.8389170,0.8414044,0.8446856,0.8494874,0.8553927,0.8594728,0.8638364,0.8671729,0.8694075,0.8766920,0.8779881,0.8824710,0.8836621,0.8860159,0.8883972,0.8904411,0.8929814,0.9000216,0.9023164,0.9121503,0.9145695,0.9297344,0.9361192,0.9417999,0.9588508,0.9730115,0.9866932,1.0117103,1.0960749,2020-04-08 11:20:00
shake_intensity,1,2020-04-09 15:50:00,0.3413995,0.3747068,0.1985986,0.4409677,0.2109388,0.4218276,0.2770037,0.4252038,0.3243465,0.3892832,0.1924704,0.2113957,0.2218270,0.2325741,0.2481593,0.2725449,0.2821808,0.2881856,0.2943953,0.3048739,0.3080492,0.3118006,0.3160227,0.3238081,0.3267323,0.3305159,0.3332406,0.3358436,0.3381438,0.3422872,0.3458355,0.3494210,0.3550170,0.3580174,0.3608561,0.3628483,0.3657280,0.3680216,0.3696520,0.3717162,0.3756332,0.3815386,0.3843454,0.3890453,0.4027086,0.4086190,0.4140604,0.4219281,0.4389341,0.4574918,0.5109983,2020-04-09 15:50:00
shake_intensity,1,2020-04-08 13:20:00,0.8200523,0.8791764,0.6967395,0.9372641,0.7120290,0.9223363,0.7197336,0.8954672,0.7698404,0.8642436,0.6792197,0.7004215,0.7194732,0.7239381,0.7344936,0.7381911,0.7472689,0.7566985,0.7597854,0.7639548,0.7714407,0.7779660,0.7792477,0.7860964,0.7882451,0.7916462,0.7958141,0.8017622,0.8046590,0.8116129,0.8146512,0.8171436,0.8230793,0.8277999,0.8368002,0.8430510,0.8488174,0.8533009,0.8570783,0.8617630,0.8662598,0.8749480,0.8804480,0.8855471,0.8951058,0.9080895,0.9123995,0.9167007,0.9263258,0.9534949,0.9903471,2020-04-08 13:20:00
shake_intensity,1,2020-04-08 09:40:00,0.9737759,0.957205,0.8133711,1.1212570,0.8366567,1.0981409,0.8782593,1.0864700,0.9149292,1.0173399,0.7474643,0.7886139,0.8360497,0.8443763,0.8639240,0.8734393,0.8875763,0.8968085,0.9052713,0.9204649,0.9268105,0.9320501,0.9360756,0.9471733,0.9510123,0.9568260,0.9613263,0.9653888,0.9702491,0.9755250,0.9803515,0.9881951,0.9914257,0.9949933,1.0013806,1.0046643,1.0078689,1.0112109,1.0162216,1.0209996,1.0296335,1.0373170,1.0394186,1.0500214,1.0576919,1.0668617,1.0712463,1.0845715,1.0961884,1.1174786,1.1680340,2020-04-08 09:40:00
shake_intensity,1,2020-04-09 02:35:00,0.7788278,0.8969684,0.5643492,0.9907264,0.5643492,0.9331090,0.6507994,0.9163560,0.7122224,0.8503394,0.4644805,0.5648265,0.5889946,0.6178834,0.6504231,0.6580204,0.6777405,0.6857701,0.6971754,0.7042709,0.7094093,0.7135309,0.7165871,0.7253752,0.7317260,0.7371686,0.7423176,0.7544433,0.7572608,0.7659341,0.7774967,0.7846454,0.7897246,0.8027349,0.8082522,0.8162812,0.8211641,0.8301988,0.8354962,0.8441686,0.8498684,0.8578480,0.8722978,0.8781165,0.8873703,0.9018678,0.9140359,0.9392388,0.9601320,0.9946004,1.1161860,2020-04-09 02:35:00
shake_intensity,1,2020-04-08 11:25:00,0.8891481,0.8917471,0.7957795,0.9798703,0.8119958,0.9628402,0.8281727,0.9430793,0.8689946,0.9256953,0.7533248,0.7974741,0.8118952,0.8250067,0.8303492,0.8388719,0.8407707,0.8448731,0.8492214,0.8548027,0.8579997,0.8615650,0.8683668,0.8699972,0.8723044,0.8756939,0.8784089,0.8804067,0.8830719,0.8858056,0.8904354,0.8925493,0.8943792,0.8967087,0.8991048,0.9012633,0.9040564,0.9076938,0.9116025,0.9148701,0.9167269,0.9225956,0.9249605,0.9303241,0.9341603,0.9422104,0.9468240,0.9571663,0.9612190,0.9928307,1.0427533,2020-04-08 11:25:00
shake_intensity,1,2020-04-08 13:35:00,0.8033897,0.8245007,0.672024,1.008757,0.6988866,0.9385912,0.7244407,0.9074157,0.7654278,0.8597441,0.5670713,0.6117536,0.6734708,0.7042542,0.7140233,0.7245614,0.7281900,0.7368930,0.7448764,0.7504287,0.7548902,0.7651854,0.7680493,0.7725694,0.7774725,0.7791561,0.7818383,0.7876293,0.7910932,0.7959105,0.8010717,0.8067162,0.8145958,0.8220769,0.8249504,0.8305534,0.8340135,0.8372941,0.8415493,0.8483974,0.8543229,0.8594893,0.8657497,0.8771555,0.8840105,0.8972972,0.9038772,0.9077960,0.9271406,0.9596453,1.0087569,2020-04-08 13:35:00
shake_intensity,1,2020-04-09 18:25:00,0.2004919,0.1736944,0.1244701,0.2760873,0.1244701,0.2599023,0.1385353,0.2505427,0.1506607,0.2128422,0.1093024,0.1270547,0.1346764,0.1387782,0.1426984,0.1504759,0.1547888,0.1561180,0.1593203,0.1657449,0.1699733,0.1725469,0.1743134,0.1772039,0.1793580,0.1800711,0.1820938,0.1842636,0.1873212,0.1911095,0.1928665,0.1956658,0.1992573,0.2054630,0.2093980,0.2127259,0.2184524,0.2234154,0.2285711,0.2311913,0.2334474,0.2395439,0.2415106,0.2439220,0.2484657,0.2517774,0.2560419,0.2631315,0.2721899,0.2920678,0.3433784,2020-04-09 18:25:00
shake_intensity,1,2020-04-08 09:45:00,0.9222523,0.9375536,0.804292,1.043516,0.804292,1.002856,0.8442425,0.9873664,0.8846161,0.9547411,0.7644707,0.8039689,0.8206487,0.8334932,0.8470967,0.8546978,0.8646440,0.8683721,0.8751041,0.8839216,0.8863759,0.8883120,0.8929643,0.8986367,0.9037397,0.9073443,0.9090136,0.9134541,0.9167756,0.9218165,0.9250089,0.9285871,0.9336474,0.9350259,0.9375533,0.9396780,0.9430997,0.9466469,0.9515631,0.9544494,0.9606958,0.9639829,0.9690370,0.9735442,0.9772787,0.9832189,0.9879451,0.9999875,1.0232613,1.0426647,1.0803982,2020-04-08 09:45:00
shake_intensity,1,2020-04-08 11:30:00,0.8859396,0.8705599,0.7933146,0.9736227,0.8160284,0.9611292,0.8209922,0.9357746,0.8453513,0.9074168,0.7549563,0.7970939,0.8166557,0.8221361,0.8266774,0.8356713,0.8388211,0.8426820,0.8460419,0.8490949,0.8512865,0.8531939,0.8617083,0.8655736,0.8674421,0.8702474,0.8721562,0.8759332,0.8776656,0.8804641,0.8846369,0.8861003,0.8874745,0.8940372,0.8978142,0.8996578,0.9042438,0.9061438,0.9094902,0.9158298,0.9177911,0.9224795,0.9237037,0.9300094,0.9333462,0.9374532,0.9454008,0.9560141,0.9615181,0.9839660,1.0087065,2020-04-08 11:30:00
shake_intensity,1,2020-04-09 15:55:00,0.2603581,0.2413631,0.1499862,0.4370719,0.1580461,0.3941194,0.1499862,0.3305083,0.1694611,0.2440928,0.1418637,0.1604118,0.1693915,0.1735151,0.1771509,0.1823243,0.1862246,0.1906840,0.1966117,0.1982958,0.2004376,0.2033144,0.2054447,0.2095905,0.2146836,0.2187676,0.2213217,0.2274203,0.2306358,0.2336612,0.2370518,0.2406554,0.2440181,0.2492252,0.2538777,0.2623578,0.2700875,0.2804228,0.2876860,0.2986566,0.3044735,0.3152707,0.3271392,0.3413628,0.3563769,0.3673111,0.3813147,0.3944643,0.4228987,0.4626988,0.5045148,2020-04-09 15:55:00
