cat,loc,time,mean,MAP,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,time_end
buildings,14,2020-04-08 13:30:00,4.851739,4.800105,4.064937,5.467738,4.213302,5.444047,4.390953,5.312736,4.505636,4.991307,2020-04-08 13:30:00
buildings,14,2020-04-08 10:00:00,5.052351,5.117529,4.694105,5.408964,4.768373,5.398971,4.806544,5.319892,4.943993,5.182115,2020-04-08 10:00:00
buildings,14,2020-04-09 01:20:00,4.609706,4.560916,3.483508,5.984186,3.483508,5.554251,3.803227,5.395914,4.077002,4.834033,2020-04-09 01:20:00
buildings,14,2020-04-08 10:05:00,5.031655,4.925354,4.659323,5.373528,4.777879,5.373528,4.791073,5.274946,4.843794,5.121068,2020-04-08 10:05:00
buildings,14,2020-04-09 16:05:00,4.089207,4.026862,3.775206,4.452403,3.802962,4.382896,3.840252,4.275355,4.004499,4.209965,2020-04-09 16:05:00
buildings,14,2020-04-08 13:35:00,4.965601,4.851411,4.310217,5.697692,4.327758,5.568954,4.395082,5.371198,4.704205,5.156475,2020-04-08 13:35:00
buildings,14,2020-04-09 02:00:00,5.115168,4.900287,3.761799,6.978650,3.949938,6.606595,4.009908,6.026719,4.235740,5.230839,2020-04-09 02:00:00
buildings,14,2020-04-08 10:10:00,5.011942,5.04574,4.646427,5.293675,4.745306,5.260493,4.873728,5.270988,4.878657,5.083293,2020-04-08 10:10:00
buildings,14,2020-04-08 13:40:00,4.981695,4.83742,4.361888,5.630314,4.539750,5.630314,4.557730,5.469066,4.558151,5.038831,2020-04-08 13:40:00
buildings,14,2020-04-09 16:10:00,4.032144,4.056452,3.786965,4.334732,3.813891,4.294940,3.837473,4.189119,3.951305,4.120146,2020-04-09 16:10:00
buildings,14,2020-04-08 10:15:00,4.974929,4.950347,4.586386,5.406161,4.701875,5.397679,4.696018,5.208398,4.795073,5.045301,2020-04-08 10:15:00
buildings,14,2020-04-09 02:15:00,5.93843,5.671901,4.267833,7.896492,4.404862,7.526125,4.267833,6.806592,5.316362,6.712508,2020-04-09 02:15:00
buildings,14,2020-04-08 13:45:00,5.038335,4.941646,4.286692,5.769644,4.490226,5.769644,4.560963,5.546616,4.733329,5.247301,2020-04-08 13:45:00
buildings,14,2020-04-08 10:20:00,4.94575,4.950366,4.547107,5.349571,4.639317,5.309795,4.639317,5.126502,4.870218,5.095271,2020-04-08 10:20:00
buildings,14,2020-04-09 16:15:00,4.05448,4.066372,3.731664,4.337762,3.802199,4.334807,3.808921,4.231468,3.927624,4.141307,2020-04-09 16:15:00
buildings,14,2020-04-09 02:25:00,5.116569,5.075058,3.587546,6.598676,3.881206,6.528831,3.986039,6.067795,4.531555,5.481170,2020-04-09 02:25:00
buildings,14,2020-04-08 10:25:00,4.990363,4.970496,4.620205,5.346041,4.717783,5.296048,4.770433,5.215723,4.868907,5.094508,2020-04-08 10:25:00
buildings,14,2020-04-08 13:50:00,5.075231,4.910739,4.507732,5.858394,4.507732,5.685014,4.507732,5.451158,4.610507,5.115002,2020-04-08 13:50:00
buildings,14,2020-04-09 02:30:00,5.71585,5.715494,4.197360,7.401189,4.197360,6.919254,4.586637,6.681850,5.086241,6.142809,2020-04-09 02:30:00
buildings,14,2020-04-09 16:20:00,4.047365,4.015108,3.65471,4.36481,3.752964,4.364810,3.789836,4.281386,3.899799,4.149580,2020-04-09 16:20:00
buildings,14,2020-04-08 10:30:00,5.062542,5.067948,4.645076,5.433620,4.788777,5.429589,4.788777,5.286322,4.991323,5.274297,2020-04-08 10:30:00
buildings,14,2020-04-08 13:55:00,4.89114,4.87317,4.031138,5.588493,4.258791,5.492904,4.384330,5.351239,4.620407,5.109560,2020-04-08 13:55:00
buildings,14,2020-04-08 10:35:00,5.027563,5.012825,4.687467,5.347041,4.747691,5.347041,4.771853,5.257909,4.905050,5.140626,2020-04-08 10:35:00
buildings,14,2020-04-09 02:45:00,6.147752,6.090135,4.422568,7.881858,4.316422,7.243219,4.945430,7.200154,5.646489,6.823433,2020-04-09 02:45:00
buildings,14,2020-04-09 16:25:00,4.0866,4.064932,3.738490,4.470006,3.755013,4.383908,3.879967,4.383908,3.892835,4.146250,2020-04-09 16:25:00
buildings,14,2020-04-08 14:00:00,4.928498,4.979837,4.344052,5.758150,4.372762,5.572144,4.397489,5.291553,4.576181,5.083389,2020-04-08 14:00:00
buildings,14,2020-04-08 10:40:00,5.001082,4.960326,4.609388,5.388642,4.728203,5.388642,4.702541,5.236982,4.857332,5.138759,2020-04-08 10:40:00
buildings,14,2020-04-09 03:20:00,5.571258,5.413394,3.937153,6.864959,4.444409,6.864959,4.675266,6.530732,4.800440,5.773512,2020-04-09 03:20:00
buildings,14,2020-04-08 14:05:00,4.86441,4.667877,4.271880,5.691825,4.274166,5.448607,4.463066,5.349786,4.505331,4.994600,2020-04-08 14:05:00
buildings,3,2020-04-06 00:25:00,3.007563,2.477312,1.062417,5.239155,1.285312,4.715310,1.620449,4.218073,1.890437,3.109952,2020-04-06 00:25:00
buildings,3,2020-04-06 00:35:00,2.963414,2.620272,1.102263,5.064036,1.102263,4.632462,1.242331,4.046467,1.591396,3.112131,2020-04-06 00:35:00
buildings,3,2020-04-06 00:40:00,3.04028,2.535729,1.272423,5.262604,1.463023,4.634706,1.480557,4.181003,1.73806,3.10250,2020-04-06 00:40:00
buildings,3,2020-04-06 00:50:00,3.047462,3.140316,0.8386275,5.6109343,1.009692,4.851168,1.399521,4.570890,1.783926,3.555377,2020-04-06 00:50:00
buildings,3,2020-04-06 01:00:00,5.8116,4.177942, 2.191146,11.436372, 2.328661,10.386476,2.328661,8.420249,3.311293,5.716622,2020-04-06 01:00:00
buildings,3,2020-04-06 01:10:00,4.525437,4.011263,2.923844,6.772563,2.923844,5.911811,3.044889,5.308325,3.378590,4.535504,2020-04-06 01:10:00
buildings,3,2020-04-06 01:15:00,4.589313,4.222476,2.816466,8.142256,2.938936,6.660168,2.926615,5.489456,3.573875,4.846366,2020-04-06 01:15:00
buildings,3,2020-04-06 11:15:00,5.737938,5.79607,3.910739,7.987051,3.924696,7.300871,4.367678,7.087942,4.744240,6.225845,2020-04-06 11:15:00
buildings,3,2020-04-06 01:20:00,6.097126,4.558424, 3.312655,10.073027,3.312655,8.549843,3.777119,7.993488,3.734277,5.695777,2020-04-06 01:20:00
buildings,3,2020-04-06 01:30:00,5.248104,4.760624,2.883279,7.550191,3.398004,7.104086,3.978547,6.849108,4.428305,5.808435,2020-04-06 01:30:00
buildings,3,2020-04-06 01:40:00,4.878135,4.830949,3.714799,6.325977,3.830571,5.998223,3.814164,5.530529,4.459735,5.280906,2020-04-06 01:40:00
buildings,3,2020-04-06 01:45:00,5.326282,4.864169,3.589080,7.611776,3.589080,7.010482,3.811059,6.271893,4.099500,5.378923,2020-04-06 01:45:00
buildings,3,2020-04-06 01:50:00,6.457957,5.678067,4.073862,9.550476,4.073862,8.712319,4.631605,7.939483,4.765070,6.230183,2020-04-06 01:50:00
buildings,3,2020-04-06 02:10:00,6.654882,6.336368,3.543773,9.567708,4.083498,8.953420,4.094026,7.865690,5.645892,7.434092,2020-04-06 02:10:00
buildings,3,2020-04-06 02:20:00,3.126757,2.876453,1.399668,4.918137,1.524977,4.414842,1.742000,4.020422,2.528996,3.807707,2020-04-06 02:20:00
buildings,3,2020-04-06 11:30:00,6.670682,6.434479,4.124182,9.510131,4.124182,8.616957,4.865122,8.403859,5.569776,7.287271,2020-04-06 11:30:00
buildings,3,2020-04-06 02:25:00,3.027099,2.519696,0.9037602,5.2116372,1.117533,4.604031,1.655738,4.474932,1.753747,3.178463,2020-04-06 02:25:00
buildings,3,2020-04-06 02:30:00,2.972332,2.693398,1.535811,4.923474,1.553380,4.244222,1.973643,4.017725,2.149841,3.177860,2020-04-06 02:30:00
buildings,3,2020-04-06 18:10:00,3.526518,3.374268,2.503949,4.331274,2.787179,4.235761,2.949134,4.098794,3.175880,3.797944,2020-04-06 18:10:00
buildings,3,2020-04-06 02:40:00,5.961511,4.62937, 2.166385,10.175532,2.166385,8.866795,3.506201,8.759485,3.506201,6.013539,2020-04-06 02:40:00
buildings,3,2020-04-06 11:40:00,6.371998,5.965075,3.744903,9.165667,4.053101,8.732735,4.594224,8.345057,5.160786,7.189828,2020-04-06 11:40:00
buildings,3,2020-04-06 03:00:00,3.268476,2.395487,0.954202,5.703702,1.482955,5.443283,1.695149,4.881770,2.065205,3.543695,2020-04-06 03:00:00
buildings,3,2020-04-07 03:55:00,3.862528,3.812496,1.942799,5.743641,2.135608,5.349026,2.380428,4.718481,3.330602,4.416021,2020-04-07 03:55:00
buildings,3,2020-04-06 03:05:00,3.865044,4.271502,1.861765,5.231454,2.528339,5.169539,2.759394,4.816543,3.627742,4.771199,2020-04-06 03:05:00
buildings,14,2020-04-08 10:45:00,5.040625,5.011325,4.670771,5.451544,4.757978,5.430407,4.777407,5.311727,4.930957,5.183179,2020-04-08 10:45:00
buildings,3,2020-04-06 11:45:00,8.056361,7.094508, 4.201885,12.246760, 5.016203,11.644111, 5.405483,10.163703,5.860629,8.034660,2020-04-06 11:45:00
buildings,3,2020-04-06 18:15:00,3.653794,3.728078,2.799134,4.681984,2.897218,4.490038,2.927439,4.156914,3.399269,3.931563,2020-04-06 18:15:00
buildings,3,2020-04-06 03:35:00,8.400468,8.84327, 4.172089,11.408334, 5.755768,11.408334, 6.285289,10.472323, 7.692431,10.110878,2020-04-06 03:35:00
buildings,14,2020-04-09 16:30:00,4.036357,3.985936,3.68663,4.36338,3.779346,4.356976,3.817962,4.278388,3.893957,4.103694,2020-04-09 16:30:00
buildings,3,2020-04-06 03:45:00,4.472574,4.131697,1.557650,7.141158,1.915719,6.778209,2.377186,6.330484,2.729642,4.929324,2020-04-06 03:45:00
buildings,3,2020-04-06 04:05:00,7.313501,6.544065, 3.894602,12.359988, 4.223285,10.484687,4.354660,8.687212,5.523254,7.739692,2020-04-06 04:05:00
buildings,3,2020-04-07 14:00:00,8.251625,8.650089, 5.62659,10.67899, 5.641848,10.053082, 6.675937,10.053082,7.483094,9.294622,2020-04-07 14:00:00
buildings,3,2020-04-06 11:50:00,5.440131,5.740942,2.622806,8.054591,2.988680,7.415921,3.809792,7.369383,4.559851,6.387584,2020-04-06 11:50:00
buildings,3,2020-04-06 05:20:00,7.658452,7.530218, 4.560669,11.252650, 4.969873,10.889384, 5.531114,10.128494,5.908223,8.328529,2020-04-06 05:20:00
buildings,3,2020-04-06 05:30:00,5.519244,4.986949,2.821205,8.803115,2.821205,8.072320,2.821205,7.102962,4.131469,6.096320,2020-04-06 05:30:00
buildings,3,2020-04-06 18:20:00,3.096972,2.961912,2.345418,3.939291,2.379561,3.744703,2.524806,3.660211,2.679974,3.265113,2020-04-06 18:20:00
buildings,3,2020-04-07 04:00:00,4.434239,4.127027,2.956740,6.299768,2.95674,5.57742,3.524370,5.563315,3.651171,4.788042,2020-04-07 04:00:00
buildings,3,2020-04-06 05:35:00,4.711564,3.994724,2.551006,7.520604,2.659106,6.977495,2.988200,6.324777,3.400632,5.058145,2020-04-06 05:35:00
buildings,3,2020-04-06 11:55:00,6.250987,6.201812,3.619718,8.526214,4.170832,8.120096,4.678064,7.638465,5.659284,7.230216,2020-04-06 11:55:00
buildings,3,2020-04-06 05:40:00,4.672262,4.496241,2.861133,6.522470,2.861133,5.919248,3.390743,5.712215,4.189762,5.358033,2020-04-06 05:40:00
buildings,3,2020-04-08 01:55:00,5.725459,5.723051, 2.324366,10.209879,2.324366,8.343828,3.087865,7.645842,4.109096,6.451948,2020-04-08 01:55:00
buildings,3,2020-04-06 12:10:00,6.222953,5.679837,3.725184,9.252071,4.346946,9.211199,4.310762,8.145617,4.310762,6.084304,2020-04-06 12:10:00
buildings,3,2020-04-06 05:45:00,5.674409,5.687398,4.002668,7.033489,4.446354,7.037469,4.686999,6.617588,4.971173,6.026638,2020-04-06 05:45:00
buildings,3,2020-04-06 06:00:00,7.635036,6.885823, 4.84136,11.12089, 4.94900,10.35059,5.216265,9.427279,5.747077,8.005770,2020-04-06 06:00:00
buildings,3,2020-04-06 18:25:00,3.590544,3.47015,2.652984,4.319186,2.864156,4.257226,3.102653,4.257226,3.339601,4.012169,2020-04-06 18:25:00
buildings,3,2020-04-06 06:10:00,5.545324,5.418134,4.305498,6.542730,4.686583,6.460942,4.802722,6.186674,5.101429,5.750036,2020-04-06 06:10:00
buildings,3,2020-04-06 12:25:00,5.817602,5.348482,3.888541,8.395650,3.888541,7.823821,4.143581,7.360365,4.353827,5.914022,2020-04-06 12:25:00
buildings,3,2020-04-07 14:10:00,7.243423,6.847471,4.912471,9.808707,5.121744,9.372132,5.121744,8.499195,5.897310,7.604994,2020-04-07 14:10:00
buildings,3,2020-04-07 04:05:00,5.486712,5.679161,3.309418,7.344977,3.998518,7.328553,3.998518,6.562368,4.943006,6.352926,2020-04-07 04:05:00
buildings,3,2020-04-06 06:15:00,6.367789,5.91845,4.727421,8.157221,4.727421,7.818622,5.250468,7.588750,5.313221,6.425276,2020-04-06 06:15:00
buildings,3,2020-04-06 12:30:00,7.030373,7.036074,4.100041,9.507675,4.816103,9.197781,5.087196,8.497778,6.044221,7.764711,2020-04-06 12:30:00
buildings,3,2020-04-06 06:25:00,5.438348,5.313719,4.303741,6.642473,4.552637,6.403386,4.753180,6.170892,4.973379,5.701870,2020-04-06 06:25:00
buildings,3,2020-04-06 06:30:00,5.482538,5.425354,4.583193,6.431981,4.813454,6.282635,4.869792,5.897859,5.026358,5.588784,2020-04-06 06:30:00
buildings,3,2020-04-06 18:30:00,3.545293,3.541928,2.767060,4.635818,2.777916,4.312553,2.901410,4.030319,3.301929,3.798047,2020-04-06 18:30:00
buildings,3,2020-04-06 06:35:00,5.643383,5.76518,4.526255,6.984514,4.611893,6.628811,4.588571,6.229077,5.162954,6.026792,2020-04-06 06:35:00
buildings,3,2020-04-06 12:35:00,5.52095,5.509601,3.854500,7.183799,3.854500,6.739548,4.238579,6.542121,5.100544,6.158748,2020-04-06 12:35:00
buildings,14,2020-04-09 04:00:00,6.68272,6.878249,4.490810,8.685756,4.744809,8.071795,5.362977,7.941784,6.113200,7.391353,2020-04-09 04:00:00
buildings,3,2020-04-06 06:40:00,6.132377,5.936313,5.033549,7.649523,5.123482,7.219598,5.416683,7.023991,5.416683,6.230328,2020-04-06 06:40:00
buildings,14,2020-04-08 14:10:00,4.917669,5.132597,4.035934,5.651158,4.263124,5.651158,4.303365,5.397835,4.728814,5.270564,2020-04-08 14:10:00
buildings,3,2020-04-06 07:00:00,5.834253,5.855691,4.448923,6.954175,4.886296,6.969988,4.921998,6.486346,5.498891,6.289502,2020-04-06 07:00:00
buildings,3,2020-04-07 04:10:00,5.277535,5.316646,3.621726,7.074307,3.74254,6.65503,4.183489,6.370483,4.650303,5.789465,2020-04-07 04:10:00
buildings,3,2020-04-06 07:10:00,6.208148,5.664063,3.996228,9.269079,3.851766,8.048331,4.813466,8.018618,4.921926,6.422704,2020-04-06 07:10:00
buildings,3,2020-04-06 18:35:00,3.482678,3.344154,2.717834,4.454919,2.717834,4.182386,2.890995,4.056545,3.139154,3.712310,2020-04-06 18:35:00
buildings,3,2020-04-06 12:45:00,6.530309,6.610321,4.594001,9.346305,4.594001,8.369650,4.594001,7.359183,5.581318,6.967732,2020-04-06 12:45:00
buildings,3,2020-04-06 07:15:00,3.693716,3.390959,2.174573,5.947429,2.215712,5.246500,2.174573,4.596327,3.035819,4.277677,2020-04-06 07:15:00
buildings,3,2020-04-07 14:20:00,8.397813,7.96283, 5.884786,11.126723, 6.262005,10.439536,6.471913,9.624537,7.407931,8.894381,2020-04-07 14:20:00
buildings,3,2020-04-08 02:00:00,6.065781,4.95439,3.223615,9.217788,3.765114,8.750085,3.996033,7.632191,4.547657,6.344825,2020-04-08 02:00:00
buildings,3,2020-04-06 07:20:00,4.715784,4.610794,3.065870,6.463243,3.381364,6.273974,3.541436,5.938582,3.902034,5.120957,2020-04-06 07:20:00
buildings,3,2020-04-06 12:50:00,6.905332,6.34454,4.685472,9.852348,4.908571,9.203827,5.046232,8.470856,5.264161,6.956803,2020-04-06 12:50:00
buildings,3,2020-04-06 07:25:00,4.71928,4.78784,3.196213,6.433153,3.573455,6.137458,3.631988,5.487720,4.386189,5.206131,2020-04-06 07:25:00
buildings,14,2020-04-08 10:50:00,5.051369,4.975473,4.639101,5.411147,4.664563,5.315924,4.798098,5.310142,4.906753,5.165816,2020-04-08 10:50:00
buildings,3,2020-04-06 18:45:00,3.383711,3.264829,2.397426,4.219890,2.526493,4.084890,2.779829,3.976131,3.103645,3.661136,2020-04-06 18:45:00
buildings,3,2020-04-06 07:35:00,4.592232,4.649548,2.963605,5.731567,3.338886,5.568976,3.949043,5.590490,4.227320,4.994965,2020-04-06 07:35:00
buildings,3,2020-04-06 12:55:00,7.089248,7.024286,4.902455,9.276117,5.149117,8.776420,5.647871,8.428441,6.218343,7.634226,2020-04-06 12:55:00
buildings,3,2020-04-06 07:50:00,3.11293,2.897335,1.232771,4.953184,1.462524,4.612574,1.707495,4.183620,1.986264,3.270570,2020-04-06 07:50:00
buildings,3,2020-04-07 04:15:00,6.311287,6.125841,4.344646,8.452371,4.470854,7.883977,5.291292,7.883977,5.375408,6.608895,2020-04-07 04:15:00
buildings,3,2020-04-06 18:50:00,3.345672,3.255942,2.502246,4.141430,2.696375,4.141430,2.739977,3.851942,3.060657,3.573641,2020-04-06 18:50:00
buildings,3,2020-04-06 08:00:00,4.726348,4.682089,3.579553,5.870315,3.772758,5.686051,3.994301,5.557358,4.305491,5.051632,2020-04-06 08:00:00
buildings,3,2020-04-06 13:00:00,7.259968,6.980919, 5.076285,10.917762,5.028859,9.635660,5.076285,8.695300,6.250642,7.873981,2020-04-06 13:00:00
buildings,3,2020-04-06 08:10:00,4.041338,4.17682,2.682292,5.568531,2.736885,5.244887,3.077174,4.973791,3.663801,4.604146,2020-04-06 08:10:00
buildings,3,2020-04-06 13:10:00,4.991043,5.240154,2.019286,7.376686,2.782531,7.254265,3.261845,6.723427,4.659557,6.168565,2020-04-06 13:10:00
buildings,3,2020-04-07 14:30:00,8.89247,9.001148, 6.262524,11.599601, 6.648094,11.402637, 6.648094,10.492971,7.273707,9.124281,2020-04-07 14:30:00
buildings,3,2020-04-06 08:20:00,4.59405,4.614063,3.370047,5.668780,3.717256,5.668780,3.799565,5.302599,4.259532,4.964431,2020-04-06 08:20:00
buildings,3,2020-04-06 13:20:00,2.773471,2.415948,1.203698,4.976357,0.8279666,4.1094372,1.498304,3.806806,2.120842,3.428945,2020-04-06 13:20:00
buildings,3,2020-04-06 08:25:00,3.58895,3.468335,2.406040,4.811767,2.578459,4.530223,2.845117,4.340554,2.845117,3.665539,2020-04-06 08:25:00
buildings,3,2020-04-06 18:55:00,3.232854,3.287311,2.419409,3.897590,2.591216,3.861736,2.709838,3.706678,3.055173,3.503629,2020-04-06 18:55:00
buildings,3,2020-04-08 02:15:00,6.941844,6.452227, 4.073621,10.510587,4.002971,9.540919,4.295597,8.816300,5.218488,7.655271,2020-04-08 02:15:00
buildings,3,2020-04-06 13:25:00,5.377468,5.092706,3.731858,7.264977,3.795981,6.766061,4.404250,6.640893,4.560027,5.596299,2020-04-06 13:25:00
buildings,3,2020-04-07 04:20:00,7.024467,6.489956,5.049850,9.000981,5.303484,8.803442,5.543600,8.597973,5.929878,7.379353,2020-04-07 04:20:00
buildings,3,2020-04-06 08:35:00,3.291276,3.30231,2.125305,4.623396,2.364907,4.393728,2.488122,4.146537,2.779995,3.648416,2020-04-06 08:35:00
buildings,14,2020-04-09 16:35:00,4.002344,4.008874,3.623437,4.257948,3.780161,4.246122,3.827850,4.164066,3.898929,4.076901,2020-04-09 16:35:00
buildings,3,2020-04-06 13:30:00,5.280204,5.266849,4.035827,6.658769,4.123765,6.370106,4.411155,6.130088,4.461544,5.453932,2020-04-06 13:30:00
buildings,3,2020-04-06 08:40:00,4.274061,4.308829,2.865955,5.738498,2.865955,5.354644,3.188416,5.165523,3.699183,4.565827,2020-04-06 08:40:00
buildings,3,2020-04-06 19:05:00,3.359841,3.265643,2.601890,4.414475,2.577987,3.997801,2.808531,3.940416,2.896902,3.530591,2020-04-06 19:05:00
buildings,3,2020-04-09 04:25:00,6.477694,6.214337,5.088745,7.945211,5.198057,7.439923,5.345890,7.203045,6.052275,7.079027,2020-04-09 04:25:00
buildings,3,2020-04-07 14:55:00,7.647425,7.259636, 5.171286,10.842225, 5.753882,10.351131,5.869377,9.196755,6.703578,8.518686,2020-04-07 14:55:00
buildings,3,2020-04-06 08:45:00,5.359995,4.950664,3.308065,8.516787,3.308065,7.366355,3.731454,6.352419,4.164459,5.253159,2020-04-06 08:45:00
buildings,3,2020-04-06 13:45:00,5.69785,5.319234,4.214723,7.316529,4.389335,7.041965,4.426745,6.513506,4.599003,5.747051,2020-04-06 13:45:00
buildings,3,2020-04-07 04:25:00,7.219212,7.082991,5.553193,9.316845,5.616343,8.937627,5.942360,8.741627,6.476266,7.868442,2020-04-07 04:25:00
buildings,3,2020-04-06 09:05:00,4.665172,4.73892,3.299130,6.150929,3.546017,5.506171,3.749251,5.251704,4.046290,4.851766,2020-04-06 09:05:00
buildings,3,2020-04-06 09:10:00,3.702302,3.627272,1.722404,5.703768,2.028261,5.455099,2.129819,4.794904,2.989425,4.353345,2020-04-06 09:10:00
buildings,3,2020-04-08 02:30:00,6.386855,5.826249, 3.386608,10.173213,3.635177,9.116778,3.635177,7.895983,4.946062,7.005639,2020-04-08 02:30:00
buildings,3,2020-04-06 19:10:00,3.59277,3.441169,2.754575,4.752518,2.754575,4.425645,2.919045,4.279151,3.170203,3.857051,2020-04-06 19:10:00
buildings,3,2020-04-06 09:15:00,4.163709,3.962923,2.809462,5.800029,2.912549,5.430673,3.064486,5.039210,3.356647,4.408470,2020-04-06 09:15:00
buildings,3,2020-04-06 13:50:00,6.345514,5.767094,4.309963,8.877502,4.309963,8.128056,4.476986,7.423091,5.262287,6.548593,2020-04-06 13:50:00
buildings,3,2020-04-06 09:20:00,4.547909,4.565872,3.207636,6.067648,3.207636,5.604463,3.709199,5.604463,3.950275,4.967054,2020-04-06 09:20:00
buildings,14,2020-04-08 14:15:00,4.78792,4.844837,4.114216,5.518476,4.222493,5.441114,4.234660,5.236128,4.590843,5.109658,2020-04-08 14:15:00
buildings,3,2020-04-06 09:25:00,4.01557,3.769098,2.248955,5.570919,2.419047,5.285710,3.105804,5.311022,3.201510,4.257409,2020-04-06 09:25:00
buildings,3,2020-04-06 13:55:00,5.362022,5.228504,4.226901,7.102115,4.322608,6.493599,4.531541,6.145261,4.942064,5.755531,2020-04-06 13:55:00
buildings,14,2020-04-08 10:55:00,5.035305,5.038068,4.692366,5.483290,4.715119,5.383831,4.715119,5.249182,4.878395,5.143544,2020-04-08 10:55:00
buildings,14,2020-04-09 04:10:00,6.432318,6.223732,4.645029,8.390790,4.769235,7.968449,5.012886,7.444489,5.585258,6.756552,2020-04-09 04:10:00
buildings,3,2020-04-07 15:00:00,6.262712,6.534346,4.092500,8.237828,4.567814,7.891769,4.653058,7.388831,5.663808,7.183551,2020-04-07 15:00:00
buildings,3,2020-04-07 04:40:00,5.282161,5.61639,3.419150,7.334136,3.419150,6.713764,3.924794,6.158419,4.795961,6.021799,2020-04-07 04:40:00
buildings,3,2020-04-06 09:40:00,3.673538,3.648738,2.305007,5.249859,2.748373,5.249859,2.787792,4.516516,3.062330,3.961312,2020-04-06 09:40:00
buildings,3,2020-04-06 19:15:00,4.004043,3.803819,2.788113,5.443718,2.897346,4.889913,3.210614,4.836027,3.198210,4.071181,2020-04-06 19:15:00
buildings,3,2020-04-06 14:00:00,6.072069,5.979733,4.787382,7.898598,4.852181,7.504933,4.852181,6.825858,5.395913,6.340805,2020-04-06 14:00:00
buildings,3,2020-04-06 09:50:00,3.072923,2.863383,1.273076,4.754974,1.273076,4.199077,1.839426,4.054931,2.482548,3.708156,2020-04-06 09:50:00
buildings,3,2020-04-06 14:10:00,6.338887,6.345517,4.336528,8.257686,4.336528,7.570228,5.047857,7.406597,5.862433,7.167479,2020-04-06 14:10:00
buildings,3,2020-04-06 09:55:00,2.202079,2.068817,0.6873787,3.6833885,0.9661316,3.3875945,1.408697,3.315375,1.415994,2.413401,2020-04-06 09:55:00
buildings,3,2020-04-10 12:55:00,7.156912,7.121771,5.924357,8.947455,5.924357,8.307588,6.157987,8.124675,6.744291,7.812470,2020-04-10 12:55:00
buildings,3,2020-04-06 19:20:00,3.499676,3.535689,2.547988,4.485493,2.727597,4.188653,2.877069,3.979005,3.211122,3.767058,2020-04-06 19:20:00
buildings,3,2020-04-08 02:35:00,4.918448,4.533308,3.156521,7.218564,3.156521,6.557748,3.396155,6.056523,3.781089,5.168066,2020-04-08 02:35:00
buildings,3,2020-04-07 04:50:00,4.703371,4.779102,3.257984,6.104797,3.538244,5.931860,3.764966,5.572903,4.254810,5.170928,2020-04-07 04:50:00
buildings,3,2020-04-06 10:00:00,3.788759,3.710894,1.817312,5.347776,2.335955,5.347776,2.693906,4.788423,3.145613,4.170608,2020-04-06 10:00:00
buildings,3,2020-04-06 14:20:00,5.680172,5.436839,3.941753,7.217131,4.454796,7.067184,4.805680,6.700407,5.050558,6.022201,2020-04-06 14:20:00
buildings,3,2020-04-07 15:05:00,4.050975,3.723971,2.153776,5.697553,2.726067,5.697553,3.114762,5.435297,3.350654,4.538477,2020-04-07 15:05:00
buildings,3,2020-04-06 10:10:00,3.280083,2.958219,1.566529,5.234215,1.566529,4.802606,1.654602,4.159305,2.013551,3.389948,2020-04-06 10:10:00
buildings,3,2020-04-06 14:30:00,3.416745,4.479575,0.8293982,5.4879755,0.951927,5.277925,1.118114,4.972806,3.671537,5.277925,2020-04-06 14:30:00
buildings,3,2020-04-06 19:25:00,4.4035,4.046218,3.283728,5.823222,3.364366,5.480881,3.409614,5.075360,3.910542,4.767276,2020-04-06 19:25:00
buildings,3,2020-04-06 10:30:00,5.119615,4.54751,2.784292,8.821260,2.675949,8.020793,3.155621,6.989753,3.727122,5.481630,2020-04-06 10:30:00
buildings,3,2020-04-06 14:35:00,3.133225,2.996001,1.943616,4.276448,2.166622,4.176905,2.199893,3.849588,2.492487,3.351203,2020-04-06 14:35:00
buildings,3,2020-04-06 10:35:00,6.180244,5.71723, 3.395866,10.626601,3.395866,8.748059,3.409289,7.657354,5.047380,7.478495,2020-04-06 10:35:00
buildings,3,2020-04-07 05:10:00,5.707113,5.682283,3.515361,8.091042,3.927835,7.632315,4.462261,7.058171,4.596002,5.885758,2020-04-07 05:10:00
buildings,3,2020-04-07 15:15:00,3.502965,3.439783,1.754021,5.369391,2.048503,5.131568,2.295551,4.555252,3.098749,4.303651,2020-04-07 15:15:00
buildings,3,2020-04-06 14:40:00,2.865037,3.023911,1.954423,3.834018,2.016246,3.547989,2.178575,3.361735,2.655392,3.304986,2020-04-06 14:40:00
buildings,3,2020-04-06 10:45:00,4.642761,4.429649,3.265819,6.369951,3.515588,5.967042,3.615622,5.406752,4.042141,4.951529,2020-04-06 10:45:00
buildings,3,2020-04-06 19:35:00,4.29887,4.041499,2.924784,5.790097,3.000441,5.272532,3.545339,5.260499,3.775595,4.587713,2020-04-06 19:35:00
buildings,3,2020-04-08 02:40:00,5.437201,4.786004,2.979623,7.566735,3.23841,7.14348,3.614561,6.743859,4.387035,6.063538,2020-04-08 02:40:00
buildings,3,2020-04-06 14:45:00,2.79359,2.691005,2.004118,3.508671,2.217501,3.508671,2.217501,3.216521,2.563541,3.035140,2020-04-06 14:45:00
buildings,3,2020-04-06 11:05:00,6.658291,5.821168, 3.838487,10.400312,3.966953,9.626643,3.984281,8.445645,4.678569,6.900243,2020-04-06 11:05:00
