cat,loc,time,mean,MAP,hdi95.lower,hdi95.upper,hdi90.lower,hdi90.upper,hdi80.lower,hdi80.upper,hdi50.lower,hdi50.upper,time_end
power,2,2020-04-08 17:00:00,4.749218,4.675443,3.644849,6.047679,3.644849,5.678027,3.865541,5.396282,4.249542,5.038551,2020-04-08 17:00:00
power,2,2020-04-08 11:20:00,3.829096,3.960738,3.422602,4.173681,3.551993,4.147207,3.582056,4.064646,3.759301,4.028350,2020-04-08 11:20:00
power,12,2020-04-09 22:05:00,4.852513,4.867146,4.007107,5.958225,3.959505,5.689817,3.997010,5.374552,4.478039,5.200336,2020-04-09 22:05:00
power,2,2020-04-09 20:55:00,5.691503,5.617239,4.201474,7.395301,4.201474,6.961891,4.340994,6.506553,5.127202,6.068713,2020-04-09 20:55:00
power,2,2020-04-09 09:55:00,4.396828,4.495236,2.864150,6.079152,3.039863,5.864907,3.286711,5.545885,4.013394,5.201854,2020-04-09 09:55:00
power,12,2020-04-10 21:40:00,4.761365,4.475944,3.347433,6.131492,3.677081,6.039652,3.760403,5.635577,3.972560,4.946626,2020-04-10 21:40:00
power,2,2020-04-08 11:25:00,4.162249,4.146919,3.681870,4.630806,3.813292,4.626998,3.837170,4.480501,3.874852,4.199585,2020-04-08 11:25:00
power,2,2020-04-08 17:05:00,4.616737,4.68266,3.452369,5.863981,3.452369,5.550000,3.793080,5.411658,4.233241,5.137080,2020-04-08 17:05:00
power,2,2020-04-10 13:15:00,4.859078,4.735218,3.389925,6.312079,3.750224,6.198172,3.781845,5.658224,3.988555,5.004869,2020-04-10 13:15:00
power,2,2020-04-09 10:00:00,4.017434,4.238849,2.480386,5.494916,2.584598,5.142495,2.904860,4.897022,3.488736,4.519129,2020-04-09 10:00:00
power,2,2020-04-09 21:00:00,5.147047,5.041049,3.919243,6.524602,4.088474,6.327065,4.105687,5.752064,4.604187,5.407838,2020-04-09 21:00:00
power,2,2020-04-08 11:30:00,3.867098,4.000132,3.496262,4.334219,3.527530,4.218403,3.617313,4.168207,3.747336,4.058706,2020-04-08 11:30:00
power,2,2020-04-08 17:10:00,5.14556,4.883769,3.766321,6.900375,3.766321,6.440129,4.231627,6.317844,4.570837,5.493224,2020-04-08 17:10:00
power,12,2020-04-10 22:45:00,5.034792,4.779253,3.461062,6.813676,3.461062,6.338809,3.907514,6.021315,4.141426,5.193089,2020-04-10 22:45:00
power,2,2020-04-10 13:25:00,5.367979,5.202048,4.006958,6.935823,4.006958,6.490828,4.208741,6.113698,4.531836,5.533388,2020-04-10 13:25:00
power,2,2020-04-09 10:05:00,4.7073,4.772789,3.309663,6.296615,3.587951,6.116948,3.587951,5.557213,3.836523,4.934977,2020-04-09 10:05:00
power,2,2020-04-08 11:35:00,4.042141,4.016459,3.572905,4.541081,3.630226,4.385789,3.745521,4.323466,3.866176,4.135308,2020-04-08 11:35:00
power,2,2020-04-08 17:20:00,4.76862,4.681142,3.114692,6.257109,3.428240,6.128819,3.642601,5.737433,3.864061,5.004936,2020-04-08 17:20:00
power,2,2020-04-09 21:05:00,5.62057,5.372884,4.343644,7.134770,4.241090,6.619035,4.791484,6.619035,4.933718,5.902690,2020-04-09 21:05:00
power,2,2020-04-08 11:40:00,3.847312,3.785509,3.316178,4.376890,3.413431,4.334575,3.365701,4.087234,3.687143,4.063462,2020-04-08 11:40:00
power,12,2020-04-10 23:05:00,4.575307,4.286622,3.081293,6.119934,3.361513,6.016743,3.361513,5.450933,3.788058,4.831064,2020-04-10 23:05:00
power,2,2020-04-09 10:15:00,3.928032,3.868051,2.208597,5.430836,2.590866,5.168323,2.854515,4.771849,3.334308,4.337466,2020-04-09 10:15:00
power,2,2020-04-08 17:25:00,4.832699,4.710841,3.524974,6.727021,3.524974,6.140910,3.803894,5.675818,4.292986,5.220793,2020-04-08 17:25:00
power,2,2020-04-10 13:35:00,4.88941,4.8577,3.364250,6.556754,3.364250,5.959483,3.851496,5.895580,4.203314,5.287310,2020-04-10 13:35:00
power,2,2020-04-09 21:10:00,5.298267,5.28923,3.923209,6.762603,3.959250,6.396979,4.446037,6.402588,4.802669,5.780882,2020-04-09 21:10:00
power,2,2020-04-08 11:45:00,4.031131,4.005347,3.435368,4.519551,3.581835,4.472945,3.676508,4.380405,3.799180,4.160214,2020-04-08 11:45:00
power,12,2020-04-10 23:35:00,4.45944,4.370382,2.813796,5.992808,2.959961,5.572234,3.461434,5.403577,3.884115,4.883857,2020-04-10 23:35:00
power,2,2020-04-09 10:20:00,4.584557,4.361842,2.725151,6.255839,3.011972,6.039546,3.580123,6.003230,3.952525,5.076410,2020-04-09 10:20:00
power,2,2020-04-08 17:30:00,5.04274,4.842067,3.708201,6.455683,3.767004,6.223081,4.127186,5.963539,4.370087,5.186508,2020-04-08 17:30:00
power,2,2020-04-08 11:50:00,3.927475,3.920319,3.474839,4.462924,3.513545,4.321842,3.514340,4.198668,3.757940,4.114749,2020-04-08 11:50:00
power,2,2020-04-10 13:45:00,5.023918,5.155688,3.235079,6.463156,3.544695,6.180911,3.839791,5.860979,4.620193,5.558679,2020-04-10 13:45:00
power,2,2020-04-09 21:15:00,4.471727,4.5429,3.427556,5.720125,3.666854,5.715671,3.698440,5.208719,4.110957,4.867503,2020-04-09 21:15:00
power,2,2020-04-08 17:45:00,4.546103,4.72239,3.007467,6.213849,3.348402,6.017488,3.604487,5.564039,3.917614,5.048181,2020-04-08 17:45:00
power,2,2020-04-09 10:25:00,4.801386,4.65043,3.371371,6.376933,3.475755,6.117470,3.564663,5.662180,4.303970,5.340724,2020-04-09 10:25:00
power,2,2020-04-08 11:55:00,4.02794,4.026625,3.459718,4.748415,3.459718,4.578701,3.603036,4.431204,3.715880,4.120542,2020-04-08 11:55:00
power,2,2020-04-09 21:25:00,4.063121,3.588666,2.861489,5.471359,3.008650,5.132303,3.208002,4.811834,3.254004,4.226406,2020-04-09 21:25:00
power,2,2020-04-08 17:55:00,4.514394,4.219955,2.798428,6.291658,2.798428,5.732442,3.454668,5.726028,3.810922,4.964520,2020-04-08 17:55:00
power,2,2020-04-10 13:55:00,5.122929,5.118328,3.451436,6.531147,3.711610,6.323426,4.129261,6.061727,4.595983,5.598854,2020-04-10 13:55:00
power,2,2020-04-08 12:00:00,3.907734,3.886474,3.196146,4.494142,3.345452,4.425991,3.479831,4.310707,3.693286,4.063330,2020-04-08 12:00:00
power,2,2020-04-09 10:30:00,4.408656,4.24002,2.970271,5.909658,3.243446,5.714942,3.274920,5.142701,3.783131,4.699004,2020-04-09 10:30:00
power,13,2020-04-06 02:15:00,7.054589,5.709362, 3.779016,12.753480, 3.74049,11.08105,3.740490,9.302494,4.454303,7.212527,2020-04-06 02:15:00
power,13,2020-04-06 06:30:00,6.026841,5.460242, 2.673168,10.709322,3.071251,9.389739,3.586334,7.983283,4.483111,6.659803,2020-04-06 06:30:00
power,13,2020-04-06 07:05:00,4.290545,3.706663,2.021204,7.526084,2.021204,6.359242,2.240724,5.753990,2.920397,4.640840,2020-04-06 07:05:00
power,13,2020-04-06 17:50:00,0.3459134,0.2552853,0.03470113,0.79139053,0.05611012,0.67692266,0.05611012,0.49375425,0.1853086,0.3723071,2020-04-06 17:50:00
power,13,2020-04-06 07:45:00,3.773769,3.446696,1.124981,6.884912,1.600818,6.461639,1.600818,5.238875,2.701997,4.449556,2020-04-06 07:45:00
power,13,2020-04-06 17:55:00,0.2367579,0.09944789,0.03132753,0.50342712,0.03132753,0.44792315,0.03132753,0.36446079,0.0425642,0.2102888,2020-04-06 17:55:00
power,13,2020-04-06 08:00:00,6.899406,6.565958, 3.84669,10.33878,3.937660,9.753426,4.576474,9.148339,5.893856,8.214354,2020-04-06 08:00:00
power,13,2020-04-06 08:25:00,4.343762,4.278001,1.525031,6.902539,1.876904,6.278089,2.220446,5.610933,2.893787,4.654644,2020-04-06 08:25:00
power,13,2020-04-07 13:00:00,7.897804,6.700369, 4.052106,11.672458, 4.694199,10.818634,5.159062,9.713622,6.203792,8.610108,2020-04-07 13:00:00
power,13,2020-04-06 08:30:00,5.388954,5.349514,3.433426,7.548855,3.543737,6.962966,3.962278,6.687778,4.653389,5.991163,2020-04-06 08:30:00
power,13,2020-04-06 18:00:00,0.2460675,0.1528673,0.06870376,0.52761516,0.09080359,0.43078237,0.09080359,0.33765224,0.1195970,0.2438541,2020-04-06 18:00:00
power,13,2020-04-06 08:35:00,4.594335,4.094003,3.08576,6.26891,3.387222,6.221181,3.321734,5.570070,3.685414,4.795820,2020-04-06 08:35:00
power,13,2020-04-08 09:00:00,3.543458,3.403377,2.781370,4.544557,2.798299,4.238093,2.903325,3.932723,3.060491,3.609080,2020-04-08 09:00:00
power,2,2020-04-08 12:05:00,4.495279,4.597145,3.679685,5.095080,3.921628,5.083635,3.921628,4.828763,4.304569,4.729400,2020-04-08 12:05:00
power,13,2020-04-06 09:25:00,3.00463,2.274301,0.5835786,5.7507210,0.9264028,5.4248719,1.041818,4.559967,1.858911,3.717176,2020-04-06 09:25:00
power,13,2020-04-06 18:15:00,0.1757794,0.08515318,0.006142223,0.498936319,0.008859102,0.396206122,0.01176354,0.25902609,0.01176354,0.13403895,2020-04-06 18:15:00
power,2,2020-04-08 18:05:00,4.285112,4.31045,2.380425,6.279608,2.409648,5.753211,2.859107,5.313989,3.740185,4.795269,2020-04-08 18:05:00
power,13,2020-04-06 09:35:00,4.609905,4.426158,3.335595,6.035071,3.379336,5.739988,3.702111,5.490578,4.017788,5.011048,2020-04-06 09:35:00
power,13,2020-04-07 13:20:00,8.528887,8.095374, 4.603054,13.444698, 5.207437,12.312506, 4.915237,10.636616,6.625318,9.295613,2020-04-07 13:20:00
power,13,2020-04-06 09:55:00,5.15165,4.98155,3.402197,6.668590,3.719715,6.563351,4.068032,6.283831,4.593935,5.666631,2020-04-06 09:55:00
power,13,2020-04-08 12:55:00,4.056786,3.758513,2.678364,5.216529,3.189145,5.216529,3.343571,4.893303,3.604822,4.379943,2020-04-08 12:55:00
power,13,2020-04-06 18:25:00,0.1798003,0.09737388,0.04552892,0.51074874,0.04552892,0.33050828,0.05163621,0.23443475,0.07542515,0.16424434,2020-04-06 18:25:00
power,13,2020-04-06 11:45:00,2.916895,2.717136,0.8081608,5.4255437,0.8081608,4.8808975,0.8081608,3.9121590,2.035590,3.525382,2020-04-06 11:45:00
power,13,2020-04-09 01:25:00,5.743032,4.957774,3.180399,8.952560,3.180399,7.939631,4.097883,7.738234,4.280267,6.059780,2020-04-09 01:25:00
power,13,2020-04-06 18:30:00,0.124098,0.02626105,0.00862587,0.32140313,0.004536296,0.238160889,0.00862587,0.18880560,0.00862587,0.10838054,2020-04-06 18:30:00
power,2,2020-04-09 21:30:00,3.546089,3.322237,2.383457,4.683442,2.543984,4.484731,2.771170,4.318574,2.756203,3.607906,2020-04-09 21:30:00
power,13,2020-04-06 11:55:00,2.935015,2.927363,0.9190531,4.3986992,1.226620,4.269902,1.884445,4.269902,2.381077,3.613990,2020-04-06 11:55:00
power,13,2020-04-07 13:45:00,6.350168,5.757646, 3.085967,10.871310,2.822947,9.452403,3.085967,8.117132,4.716965,7.153632,2020-04-07 13:45:00
power,13,2020-04-08 09:05:00,3.38962,3.366594,2.710461,4.076742,2.888385,4.076742,2.950527,3.835980,3.218953,3.640885,2020-04-08 09:05:00
power,13,2020-04-06 13:10:00,3.233659,2.731301,1.377641,5.137456,1.716217,4.892308,1.929320,4.342821,2.308910,3.705209,2020-04-06 13:10:00
power,2,2020-04-09 10:40:00,5.184439,5.04832,3.476134,6.861569,3.761505,6.691871,3.838858,6.282815,4.287399,5.521452,2020-04-09 10:40:00
power,13,2020-04-09 17:15:00,2.906477,2.788198,2.136412,3.678599,2.292261,3.637845,2.460106,3.416464,2.557747,3.048383,2020-04-09 17:15:00
power,13,2020-04-06 18:50:00,0.1277951,0.06269744,0.00790333,0.32575357,0.00790333,0.26370291,0.01381328,0.19719707,0.01114941,0.10589780,2020-04-06 18:50:00
power,13,2020-04-10 00:20:00,6.595966,5.997908,3.354126,9.928289,3.495677,9.197546,4.147172,8.645723,5.18288,7.46847,2020-04-10 00:20:00
power,13,2020-04-06 13:55:00,3.646086,3.178157,1.906612,5.881503,1.838650,5.137091,2.280575,4.736510,2.714220,4.098092,2020-04-06 13:55:00
power,2,2020-04-10 14:10:00,5.511225,5.464968,3.792191,7.621219,4.181155,7.264665,4.238581,6.662012,4.458792,5.805136,2020-04-10 14:10:00
power,13,2020-04-06 18:55:00,0.1153687,0.06327201,0.006390062,0.308043760,0.006390062,0.248836681,0.006390062,0.180724516,0.009786787,0.089047938,2020-04-06 18:55:00
power,13,2020-04-06 14:35:00,1.837528,1.51156,0.6149537,3.2419450,0.6149537,2.8083887,0.9298122,2.6685083,1.130933,1.983272,2020-04-06 14:35:00
power,13,2020-04-08 13:05:00,3.478422,3.140378,2.285310,4.891279,2.372394,4.571900,2.609532,4.327880,2.914994,3.905655,2020-04-08 13:05:00
power,13,2020-04-06 19:00:00,2.819833,1.744928,0.7267383,5.4259200,0.778287,5.051100,0.7990432,4.1529989,0.7990432,2.5435155,2020-04-06 19:00:00
power,13,2020-04-07 13:50:00,2.935782,2.712645,0.9967042,4.9634490,0.9967042,4.4745726,1.599820,4.363285,1.981484,3.342257,2020-04-07 13:50:00
power,13,2020-04-06 14:40:00,1.293963,1.095495,0.3952854,2.3122771,0.4961094,2.0134400,0.6094132,1.8274086,0.7909995,1.3881960,2020-04-06 14:40:00
power,13,2020-04-06 14:50:00,1.31483,1.17088,0.59178,2.33186,0.6212106,2.0108904,0.6212106,1.7083177,0.7518979,1.3006061,2020-04-06 14:50:00
power,13,2020-04-06 19:25:00,1.006444,0.3755691,0.07536797,2.62333284,0.07536797,2.08563116,0.1687447,1.5424135,0.1687447,0.8812297,2020-04-06 19:25:00
power,2,2020-04-08 12:10:00,4.044378,3.997515,3.416321,4.674453,3.587057,4.674453,3.606568,4.479518,3.734641,4.174695,2020-04-08 12:10:00
power,13,2020-04-09 02:05:00,7.536512,7.452071, 4.225185,10.749288, 4.982482,10.499056,5.125997,9.466468,6.389534,8.428140,2020-04-09 02:05:00
power,13,2020-04-08 09:10:00,3.585318,3.49203,2.821931,4.328665,2.897937,4.206006,3.123764,4.101654,3.248402,3.790943,2020-04-08 09:10:00
power,13,2020-04-06 14:55:00,2.56909,2.49763,1.647056,3.811106,1.705053,3.241471,1.873058,3.100128,1.976100,2.660654,2020-04-06 14:55:00
power,13,2020-04-06 19:35:00,1.160712,0.5848817,0.1856594,2.7319829,0.1737402,2.1363917,0.2103713,1.7091728,0.2863131,1.0245384,2020-04-06 19:35:00
power,2,2020-04-08 18:10:00,5.477868,5.417589,3.837227,7.880868,3.837227,7.130585,4.101443,6.731496,4.825891,6.078900,2020-04-08 18:10:00
power,13,2020-04-06 15:00:00,2.041318,1.688267,1.081301,3.090734,1.314966,2.932741,1.412491,2.670145,1.412491,2.068341,2020-04-06 15:00:00
power,13,2020-04-07 14:05:00,7.667223,6.403209, 3.775719,11.659861, 4.42529,11.26418,4.327097,9.839766,5.579750,8.615512,2020-04-07 14:05:00
power,13,2020-04-06 19:40:00,1.216788,0.7804757,0.4708964,2.3759751,0.5154174,2.0451281,0.5959909,1.7654074,0.6443133,1.1965058,2020-04-06 19:40:00
power,13,2020-04-06 15:20:00,2.019003,1.788938,1.074166,3.083929,1.294587,2.977061,1.374864,2.627224,1.470256,2.169964,2020-04-06 15:20:00
power,13,2020-04-08 13:10:00,3.791525,3.728792,2.409955,5.148713,2.700945,5.086992,2.980396,4.878273,3.207460,4.149302,2020-04-08 13:10:00
power,13,2020-04-06 19:55:00,1.851515,1.657366,0.8383641,2.9261963,0.9554027,2.7069865,1.075294,2.434291,1.426769,2.065945,2020-04-06 19:55:00
power,13,2020-04-09 17:20:00,2.754003,2.667723,2.076846,3.507092,2.243695,3.492207,2.239197,3.160591,2.444657,2.876761,2020-04-09 17:20:00
power,13,2020-04-10 00:30:00,7.844387,7.385421, 4.156757,11.711915, 4.900506,11.151941, 5.342087,10.341989,6.045931,8.454356,2020-04-10 00:30:00
power,13,2020-04-06 15:25:00,1.788476,1.734613,0.9773424,2.6492052,1.054503,2.515120,1.213957,2.307737,1.395300,1.965971,2020-04-06 15:25:00
power,13,2020-04-08 09:15:00,3.45769,3.353907,2.833627,4.188695,2.841553,4.001493,2.935868,3.876384,3.073865,3.546113,2020-04-08 09:15:00
power,13,2020-04-06 20:00:00,1.18329,0.8984707,0.3868969,2.2422026,0.4422466,1.9897316,0.4473254,1.6128634,0.6097656,1.2333619,2020-04-06 20:00:00
power,13,2020-04-07 15:00:00,10.02711,8.831661, 5.357183,16.131952, 5.357183,14.532934, 6.557489,13.493010, 7.760599,10.834073,2020-04-07 15:00:00
power,13,2020-04-06 15:50:00,1.702359,1.660657,0.6593595,2.6605131,0.901318,2.537344,1.101915,2.326587,1.263413,1.887103,2020-04-06 15:50:00
power,13,2020-04-09 02:20:00,6.089712,5.743342,4.005729,8.194845,4.227385,7.717396,4.666356,7.512921,5.293059,6.720567,2020-04-09 02:20:00
power,13,2020-04-06 16:00:00,1.061697,0.9695503,0.3401245,2.0163260,0.3732151,1.7217497,0.5066542,1.4765353,0.7099291,1.1982225,2020-04-06 16:00:00
power,13,2020-04-06 21:00:00,3.322707,2.276461,0.7071099,6.5086671,0.7071099,5.6001774,1.389416,5.331187,1.431729,3.388972,2020-04-06 21:00:00
power,13,2020-04-06 16:05:00,1.056101,0.9846723,0.5287165,1.5755674,0.6433113,1.4997273,0.6723114,1.3192919,0.854218,1.157368,2020-04-06 16:05:00
power,13,2020-04-06 21:20:00,5.12201,4.677641,2.622916,8.412716,2.703510,7.845174,2.703510,6.851879,3.315161,5.381234,2020-04-06 21:20:00
power,2,2020-04-09 10:45:00,6.256478,6.03657,4.271432,8.139629,4.705595,8.114000,5.119954,7.609935,5.813901,7.155363,2020-04-09 10:45:00
power,13,2020-04-08 13:15:00,4.164621,4.248062,2.627812,5.810522,2.825180,5.442305,3.243680,5.081657,3.681341,4.587757,2020-04-08 13:15:00
power,13,2020-04-07 15:10:00,4.345139,4.009223,2.213903,6.683366,2.356893,6.241761,2.960039,5.911191,3.427754,4.880138,2020-04-07 15:10:00
power,13,2020-04-06 16:10:00,0.5477274,0.3960033,0.221459,1.065274,0.2214590,0.8917534,0.2475776,0.7617510,0.2818962,0.5138415,2020-04-06 16:10:00
power,13,2020-04-08 09:20:00,3.801692,3.698252,3.137906,4.570924,3.094765,4.296304,3.311640,4.242253,3.470849,3.934230,2020-04-08 09:20:00
power,2,2020-04-08 12:15:00,4.124753,4.029157,3.377700,4.831953,3.478063,4.733831,3.665745,4.600664,3.759310,4.232387,2020-04-08 12:15:00
power,2,2020-04-09 21:40:00,3.603597,3.583925,2.455779,4.897846,2.426861,4.540829,2.665596,4.260605,3.218686,4.007684,2020-04-09 21:40:00
power,13,2020-04-06 21:40:00,2.692209,2.400802,0.7671456,4.9965990,0.9150439,4.1810789,1.161254,3.769300,1.824536,3.247825,2020-04-06 21:40:00
power,13,2020-04-06 16:15:00,1.207586,1.129308,0.7024104,1.7829958,0.6905273,1.5416166,0.8736578,1.5416166,0.9861472,1.3090577,2020-04-06 16:15:00
power,13,2020-04-07 15:15:00,4.338298,3.749334,1.668738,6.950484,2.012836,6.364660,2.648347,5.975692,3.185797,4.739817,2020-04-07 15:15:00
power,2,2020-04-10 14:15:00,4.562085,4.489261,3.310421,6.188319,3.266369,5.685668,3.644973,5.517448,3.959366,4.974126,2020-04-10 14:15:00
power,13,2020-04-06 16:20:00,0.877776,0.8309054,0.4077914,1.4322056,0.4467403,1.2710271,0.4964542,1.1607976,0.6597801,0.9829689,2020-04-06 16:20:00
power,13,2020-04-09 03:30:00,5.340246,4.45959,2.284376,9.032531,2.200528,7.826572,2.284376,6.609413,4.002503,6.139178,2020-04-09 03:30:00
power,13,2020-04-06 22:05:00,5.291145,4.379557,1.410367,9.117857,1.365471,7.934986,2.789000,7.934986,3.203152,5.983586,2020-04-06 22:05:00
power,2,2020-04-08 18:20:00,5.427737,5.021972,3.701945,7.641806,3.701945,6.922918,3.825772,6.382912,4.812403,6.164520,2020-04-08 18:20:00
power,13,2020-04-09 17:25:00,3.090869,3.149354,2.103990,3.864306,2.376825,3.809379,2.434192,3.557965,2.730953,3.324402,2020-04-09 17:25:00
power,13,2020-04-06 16:25:00,0.6952,0.7246963,0.3722986,0.9759372,0.4653900,0.9759372,0.4821934,0.8928534,0.5486550,0.7635989,2020-04-06 16:25:00
power,13,2020-04-08 13:20:00,4.133448,3.79352,2.632767,5.723758,2.751606,5.340339,2.856370,4.958342,3.260801,4.379186,2020-04-08 13:20:00
power,13,2020-04-10 00:55:00,6.479978,6.361421,3.671355,9.800656,4.203745,9.181460,4.294920,7.958598,5.029620,7.034155,2020-04-10 00:55:00
power,13,2020-04-06 22:10:00,5.71746,4.82926,2.367450,9.328551,2.277988,8.298134,3.429773,7.807381,3.867753,6.236015,2020-04-06 22:10:00
power,13,2020-04-08 09:25:00,3.407802,3.408194,2.677106,3.983718,2.869416,3.938867,3.044883,3.938867,3.266462,3.694269,2020-04-08 09:25:00
power,13,2020-04-06 16:30:00,0.5967329,0.4836839,0.2511826,0.9695392,0.2896981,0.8971094,0.3807792,0.8813463,0.3807792,0.6291886,2020-04-06 16:30:00
power,13,2020-04-07 15:40:00,4.914366,3.919031,2.050085,8.827228,2.235707,7.564441,2.750623,7.076539,2.506986,4.850365,2020-04-07 15:40:00
power,13,2020-04-06 22:40:00,2.66659,2.58892,0.6611507,4.9064949,0.6611507,4.3316943,0.7738381,3.7558246,1.967846,3.577799,2020-04-06 22:40:00
power,13,2020-04-06 16:35:00,0.4827595,0.3996361,0.2083476,0.8568517,0.2297028,0.7832997,0.2297028,0.6104401,0.3190785,0.5142825,2020-04-06 16:35:00
power,13,2020-04-06 16:40:00,0.4199631,0.3688015,0.1752909,0.8290327,0.1752909,0.6545872,0.1752909,0.5698306,0.2765318,0.4701114,2020-04-06 16:40:00
power,13,2020-04-06 23:00:00,1.734544,1.040189,0.3033915,3.9072356,0.3394274,3.3713084,0.4317986,2.3969081,0.6141711,1.6171519,2020-04-06 23:00:00
power,13,2020-04-07 16:05:00,4.597037,4.062219,1.305260,7.666387,1.893454,7.117326,2.412470,6.539917,2.899760,4.992081,2020-04-07 16:05:00
power,13,2020-04-06 16:45:00,0.2407244,0.1652635,0.08289967,0.45827794,0.08289967,0.40367305,0.1055355,0.3374810,0.1055355,0.2238529,2020-04-06 16:45:00
power,13,2020-04-09 03:45:00,5.690942,5.005916,2.994925,8.634530,3.228597,8.014517,3.553548,7.258747,3.946705,5.891195,2020-04-09 03:45:00
power,13,2020-04-08 09:30:00,3.771595,3.813223,2.999008,4.748190,3.254725,4.484610,3.348403,4.215443,3.636551,4.026068,2020-04-08 09:30:00
power,13,2020-04-08 13:30:00,3.366533,3.115735,2.291242,4.560287,2.344703,4.349983,2.507568,4.080595,2.726959,3.546048,2020-04-08 13:30:00
power,13,2020-04-06 23:15:00,2.041605,1.474539,0.4920564,4.3862847,0.5538755,3.9277194,0.6035881,2.9641765,0.879986,2.005693,2020-04-06 23:15:00
power,2,2020-04-08 12:20:00,4.06371,4.125026,3.373716,4.676727,3.581861,4.676727,3.581861,4.433673,3.811193,4.274484,2020-04-08 12:20:00
power,13,2020-04-06 16:50:00,0.1460046,0.09234814,0.04087361,0.31129934,0.04471195,0.25047074,0.04087361,0.20131494,0.07737419,0.16840475,2020-04-06 16:50:00
power,13,2020-04-06 23:40:00,3.546723,3.462935,0.8818404,6.7362489,0.9072527,5.9834943,1.204479,4.888566,2.084740,3.984944,2020-04-06 23:40:00
power,13,2020-04-06 16:55:00,0.1710521,0.1119471,0.04107164,0.37771954,0.04107164,0.31968136,0.04985354,0.24691850,0.07437132,0.17085093,2020-04-06 16:55:00
power,13,2020-04-07 17:00:00,6.460387,5.797465, 2.217073,11.381176, 2.873654,10.413532,3.557463,8.832559,4.040930,6.737495,2020-04-07 17:00:00
power,2,2020-04-09 10:50:00,7.139087,6.523007,4.645154,9.612235,4.777023,8.865973,5.468942,8.629361,6.161136,7.734083,2020-04-09 10:50:00
power,13,2020-04-09 17:30:00,2.967231,2.977802,2.334946,3.684636,2.423307,3.575677,2.423307,3.387137,2.800676,3.293445,2020-04-09 17:30:00
power,13,2020-04-06 17:00:00,0.1882402,0.1521716,0.0431403,0.3711579,0.0431403,0.3088774,0.06321384,0.28137437,0.1196625,0.2387229,2020-04-06 17:00:00
power,13,2020-04-10 01:05:00,4.876188,4.732722,2.682407,7.134686,3.143623,6.703693,3.244270,5.935806,4.105518,5.377922,2020-04-10 01:05:00
power,13,2020-04-06 23:50:00,3.510632,3.092006,1.155798,6.166606,1.244459,5.365752,1.895449,5.128421,2.152261,3.712936,2020-04-06 23:50:00
power,13,2020-04-08 09:35:00,3.866458,3.77344,3.173779,4.679514,3.173779,4.502175,3.262498,4.331072,3.518352,4.050835,2020-04-08 09:35:00
power,13,2020-04-06 17:05:00,0.2722646,0.2191747,0.03936222,0.54664156,0.05069818,0.48781701,0.05688996,0.39416035,0.1377374,0.2960283,2020-04-06 17:05:00
power,2,2020-04-08 18:25:00,6.368144,6.081774,4.821509,7.960386,4.912734,7.376894,5.366202,7.376894,5.904357,6.995584,2020-04-08 18:25:00
power,2,2020-04-09 21:50:00,3.680546,3.429355,2.385556,5.091216,2.728013,4.957600,2.963951,4.611425,3.059250,3.850656,2020-04-09 21:50:00
power,13,2020-04-07 17:15:00,8.727798,8.136838, 4.488417,13.683914, 4.141596,12.080917, 5.794545,11.571050,7.138460,9.971463,2020-04-07 17:15:00
power,13,2020-04-06 23:55:00,5.526733,4.852096,2.565499,8.470250,3.067881,8.080110,3.515811,7.554899,3.644959,5.616501,2020-04-06 23:55:00
power,13,2020-04-08 13:35:00,3.193473,3.151497,2.254958,4.183018,2.521575,4.083617,2.521575,3.741235,2.866999,3.495362,2020-04-08 13:35:00
power,13,2020-04-06 17:10:00,0.2632315,0.2430012,0.04274515,0.53752495,0.05841133,0.43056179,0.07770605,0.37473811,0.1651560,0.3200895,2020-04-06 17:10:00
power,13,2020-04-09 05:25:00,6.632246,6.430715,3.532345,9.836433,4.142349,9.331718,4.587394,8.713780,4.870979,6.928836,2020-04-09 05:25:00
power,13,2020-04-06 17:15:00,0.2816272,0.1663742,0.02961739,0.72665918,0.02961739,0.56012275,0.03080079,0.40026556,0.08561638,0.27064950,2020-04-06 17:15:00
power,13,2020-04-07 00:05:00,6.483481,5.472447, 3.068633,10.689791,3.200098,9.829541,3.364513,8.732648,4.507569,6.872970,2020-04-07 00:05:00
power,2,2020-04-10 14:35:00,5.606197,5.160664,3.635254,8.292919,3.659794,7.410481,4.012656,6.901521,4.406317,5.850576,2020-04-10 14:35:00
power,13,2020-04-07 17:20:00,6.849217,6.343908, 3.755097,10.122251,4.016139,9.482474,4.032808,8.539160,5.644108,7.761062,2020-04-07 17:20:00
power,13,2020-04-06 17:20:00,0.2812756,0.1674764,0.09351618,0.56560173,0.09400547,0.51267807,0.08581876,0.42094884,0.1210545,0.2769088,2020-04-06 17:20:00
power,13,2020-04-08 09:40:00,3.687288,3.801725,2.812444,4.468444,2.937717,4.328163,2.969831,4.065516,3.481258,4.058398,2020-04-08 09:40:00
power,13,2020-04-07 01:50:00,1.033105,0.9252957,0.1312576,2.3199005,0.1417736,1.7544560,0.2430314,1.4552152,0.6457819,1.2661964,2020-04-07 01:50:00
power,13,2020-04-06 17:25:00,0.3992499,0.2537956,0.02682144,0.90779591,0.02682144,0.73446296,0.07689435,0.62563074,0.1540319,0.4297501,2020-04-06 17:25:00
