location,cat,time,rating,count
19,shake_intensity,2020-04-06 18:40:00,0,3
19,shake_intensity,2020-04-06 20:00:00,0,3
19,shake_intensity,2020-04-08 09:05:00,2,3
19,shake_intensity,2020-04-08 09:10:00,4,3
19,shake_intensity,2020-04-08 09:20:00,2,3
19,shake_intensity,2020-04-08 09:25:00,2,3
19,shake_intensity,2020-04-08 09:30:00,2,3
19,shake_intensity,2020-04-08 09:40:00,4,3
19,shake_intensity,2020-04-08 09:50:00,4,3
19,shake_intensity,2020-04-08 09:55:00,3,3
19,shake_intensity,2020-04-08 09:55:00,4,3
19,shake_intensity,2020-04-08 10:05:00,4,3
19,shake_intensity,2020-04-08 10:10:00,4,3
19,shake_intensity,2020-04-08 10:20:00,2,3
19,shake_intensity,2020-04-08 10:30:00,2,3
19,shake_intensity,2020-04-08 10:30:00,4,3
19,shake_intensity,2020-04-08 10:35:00,0,3
19,shake_intensity,2020-04-08 10:40:00,1,3
19,shake_intensity,2020-04-08 10:45:00,0,3
19,shake_intensity,2020-04-08 10:50:00,2,3
19,shake_intensity,2020-04-08 10:55:00,0,3
19,shake_intensity,2020-04-08 10:55:00,1,3
19,shake_intensity,2020-04-08 11:10:00,2,3
19,shake_intensity,2020-04-08 11:25:00,0,3
19,shake_intensity,2020-04-08 11:35:00,0,3
19,shake_intensity,2020-04-08 11:40:00,0,3
19,shake_intensity,2020-04-08 11:50:00,0,3
19,shake_intensity,2020-04-08 12:25:00,3,3
19,shake_intensity,2020-04-08 12:30:00,1,3
19,shake_intensity,2020-04-08 12:45:00,4,3
19,shake_intensity,2020-04-09 15:20:00,3,3
19,shake_intensity,2020-04-09 15:30:00,3,3
19,shake_intensity,2020-04-09 15:35:00,3,3
19,shake_intensity,2020-04-09 15:45:00,1,3
19,shake_intensity,2020-04-09 15:50:00,3,3
19,shake_intensity,2020-04-09 16:05:00,1,3
19,shake_intensity,2020-04-09 16:15:00,3,3
19,shake_intensity,2020-04-09 16:20:00,2,3
19,shake_intensity,2020-04-09 16:25:00,2,3
19,shake_intensity,2020-04-09 16:50:00,2,3
19,shake_intensity,2020-04-09 16:50:00,3,3
19,shake_intensity,2020-04-09 16:55:00,2,3
19,shake_intensity,2020-04-09 17:15:00,2,3
19,shake_intensity,2020-04-09 17:25:00,3,3
1,buildings,2020-04-06 07:40:00,10,2
1,buildings,2020-04-06 14:50:00,0,2
1,buildings,2020-04-06 16:00:00,0,2
1,buildings,2020-04-06 16:15:00,0,2
1,buildings,2020-04-06 16:25:00,0,2
1,buildings,2020-04-06 16:40:00,0,2
1,buildings,2020-04-06 17:30:00,0,2
1,buildings,2020-04-06 18:05:00,0,2
1,buildings,2020-04-07 19:10:00,1,2
1,buildings,2020-04-08 08:40:00,10,2
1,buildings,2020-04-08 08:45:00,6,2
1,buildings,2020-04-08 08:45:00,10,2
1,buildings,2020-04-08 08:50:00,3,2
1,buildings,2020-04-08 08:50:00,6,2
1,buildings,2020-04-08 08:55:00,0,2
1,buildings,2020-04-08 08:55:00,3,2
1,buildings,2020-04-08 09:10:00,1,2
1,buildings,2020-04-08 09:20:00,3,2
1,buildings,2020-04-08 09:25:00,1,2
1,buildings,2020-04-08 09:25:00,9,2
1,buildings,2020-04-08 09:30:00,1,2
1,buildings,2020-04-08 09:30:00,3,2
1,buildings,2020-04-08 09:45:00,7,2
1,buildings,2020-04-08 09:55:00,7,2
1,buildings,2020-04-08 10:00:00,3,2
1,buildings,2020-04-08 10:15:00,1,2
1,buildings,2020-04-08 10:15:00,7,2
1,buildings,2020-04-08 10:20:00,1,2
1,buildings,2020-04-08 10:20:00,3,2
1,buildings,2020-04-08 10:35:00,1,2
1,buildings,2020-04-08 10:40:00,1,2
1,buildings,2020-04-08 10:40:00,3,2
1,buildings,2020-04-08 10:50:00,1,2
1,buildings,2020-04-08 10:55:00,3,2
1,buildings,2020-04-08 11:05:00,1,2
1,buildings,2020-04-08 11:05:00,3,2
1,buildings,2020-04-08 11:20:00,2,2
1,buildings,2020-04-08 11:30:00,1,2
1,buildings,2020-04-08 11:30:00,3,2
1,buildings,2020-04-08 11:35:00,1,2
1,buildings,2020-04-08 11:35:00,2,2
1,buildings,2020-04-08 11:40:00,3,2
1,buildings,2020-04-08 11:50:00,1,2
1,buildings,2020-04-08 11:50:00,3,2
1,buildings,2020-04-08 11:55:00,2,2
1,buildings,2020-04-08 11:55:00,3,2
1,buildings,2020-04-08 12:35:00,2,2
1,buildings,2020-04-08 12:50:00,3,2
1,buildings,2020-04-08 13:00:00,1,2
1,buildings,2020-04-08 14:10:00,2,2
1,buildings,2020-04-09 15:05:00,1,2
1,buildings,2020-04-09 15:05:00,3,2
1,buildings,2020-04-09 15:15:00,3,2
1,buildings,2020-04-09 15:25:00,3,2
1,buildings,2020-04-09 15:35:00,1,2
1,buildings,2020-04-09 15:50:00,3,2
1,buildings,2020-04-09 15:55:00,1,2
1,buildings,2020-04-09 15:55:00,2,2
1,buildings,2020-04-09 15:55:00,3,2
1,buildings,2020-04-09 16:00:00,2,2
1,buildings,2020-04-09 16:05:00,2,2
1,buildings,2020-04-09 16:20:00,2,2
1,buildings,2020-04-09 16:25:00,2,2
1,buildings,2020-04-09 16:35:00,2,2
1,buildings,2020-04-09 16:50:00,3,2
1,buildings,2020-04-09 17:10:00,1,2
1,buildings,2020-04-09 17:25:00,2,2
1,buildings,2020-04-09 17:45:00,1,2
1,buildings,2020-04-09 20:55:00,10,2
1,buildings,2020-04-10 11:00:00,8,2
1,buildings,2020-04-10 12:30:00,10,2
1,buildings,2020-04-10 18:45:00,1,2
1,medical,2020-04-06 16:40:00,0,2
1,medical,2020-04-06 17:30:00,0,2
1,medical,2020-04-06 18:05:00,0,2
1,medical,2020-04-06 22:00:00,3,2
1,medical,2020-04-07 20:15:00,5,2
1,medical,2020-04-08 08:40:00,4,2
1,medical,2020-04-08 08:45:00,4,2
1,medical,2020-04-08 08:55:00,2,2
1,medical,2020-04-08 09:05:00,2,2
1,medical,2020-04-08 09:20:00,2,2
1,medical,2020-04-08 09:35:00,4,2
1,medical,2020-04-08 09:35:00,8,2
1,medical,2020-04-08 09:50:00,2,2
1,medical,2020-04-08 09:50:00,8,2
1,medical,2020-04-08 10:00:00,9,2
1,medical,2020-04-08 10:10:00,8,2
1,medical,2020-04-08 10:15:00,2,2
1,medical,2020-04-08 10:20:00,2,2
1,medical,2020-04-08 10:40:00,4,2
1,medical,2020-04-08 10:45:00,2,2
1,medical,2020-04-08 10:50:00,1,2
1,medical,2020-04-08 10:50:00,2,2
1,medical,2020-04-08 11:00:00,2,2
1,medical,2020-04-08 11:00:00,5,2
1,medical,2020-04-08 11:10:00,2,2
1,medical,2020-04-08 11:15:00,2,2
1,medical,2020-04-08 11:25:00,4,2
1,medical,2020-04-08 11:35:00,3,2
1,medical,2020-04-08 11:40:00,4,2
1,medical,2020-04-08 11:45:00,3,2
1,medical,2020-04-08 11:50:00,3,2
1,medical,2020-04-08 11:50:00,4,2
1,medical,2020-04-08 11:55:00,2,2
1,medical,2020-04-08 12:05:00,3,2
1,medical,2020-04-08 12:05:00,4,2
1,medical,2020-04-08 12:15:00,2,2
1,medical,2020-04-08 12:20:00,3,2
1,medical,2020-04-08 12:40:00,3,2
1,medical,2020-04-08 12:50:00,3,2
1,medical,2020-04-08 12:55:00,3,2
1,medical,2020-04-08 13:05:00,3,2
1,medical,2020-04-08 14:10:00,3,2
1,medical,2020-04-09 11:05:00,10,2
1,medical,2020-04-09 11:55:00,8,2
1,medical,2020-04-09 15:15:00,2,2
1,medical,2020-04-09 15:15:00,3,2
1,medical,2020-04-09 15:25:00,2,2
1,medical,2020-04-09 15:25:00,3,2
1,medical,2020-04-09 15:35:00,3,2
1,medical,2020-04-09 15:35:00,4,2
1,medical,2020-04-09 15:45:00,3,2
1,medical,2020-04-09 15:50:00,3,2
1,medical,2020-04-09 16:20:00,4,2
1,medical,2020-04-09 16:40:00,4,2
1,medical,2020-04-09 17:10:00,4,2
1,medical,2020-04-09 17:45:00,4,2
1,medical,2020-04-10 11:35:00,10,2
1,medical,2020-04-10 17:20:00,7,2
1,medical,2020-04-10 19:25:00,5,2
1,power,2020-04-06 02:15:00,9,2
1,power,2020-04-06 16:00:00,0,2
1,power,2020-04-06 16:15:00,1,2
1,power,2020-04-06 16:40:00,0,2
1,power,2020-04-06 17:30:00,0,2
1,power,2020-04-06 18:05:00,0,2
1,power,2020-04-06 19:45:00,1,2
1,power,2020-04-08 08:35:00,1,2
1,power,2020-04-08 08:35:00,8,2
1,power,2020-04-08 08:55:00,0,2
1,power,2020-04-08 09:15:00,0,2
1,power,2020-04-08 09:30:00,2,2
1,power,2020-04-08 09:50:00,8,2
1,power,2020-04-08 09:50:00,10,2
1,power,2020-04-08 10:00:00,0,2
1,power,2020-04-08 10:00:00,8,2
1,power,2020-04-08 10:10:00,2,2
1,power,2020-04-08 10:10:00,7,2
1,power,2020-04-08 10:15:00,8,2
1,power,2020-04-08 10:15:00,10,2
1,power,2020-04-08 10:25:00,0,2
1,power,2020-04-08 10:45:00,0,2
1,power,2020-04-08 10:50:00,1,2
1,power,2020-04-08 10:55:00,2,2
1,power,2020-04-08 11:00:00,2,2
1,power,2020-04-08 11:05:00,2,2
1,power,2020-04-08 11:10:00,0,2
1,power,2020-04-08 11:15:00,2,2
1,power,2020-04-08 11:20:00,1,2
1,power,2020-04-08 11:20:00,2,2
1,power,2020-04-08 11:25:00,0,2
1,power,2020-04-08 11:30:00,2,2
1,power,2020-04-08 11:35:00,2,2
1,power,2020-04-08 11:40:00,1,2
1,power,2020-04-08 12:00:00,0,2
1,power,2020-04-08 12:10:00,0,2
1,power,2020-04-08 12:35:00,1,2
1,power,2020-04-08 12:45:00,1,2
1,power,2020-04-08 12:50:00,1,2
1,power,2020-04-08 13:00:00,1,2
1,power,2020-04-08 13:15:00,0,2
1,power,2020-04-08 13:20:00,2,2
1,power,2020-04-08 16:15:00,2,2
1,power,2020-04-08 22:55:00,1,2
1,power,2020-04-09 15:05:00,1,2
1,power,2020-04-09 15:10:00,1,2
1,power,2020-04-09 15:30:00,2,2
1,power,2020-04-09 15:35:00,3,2
1,power,2020-04-09 15:50:00,1,2
1,power,2020-04-09 15:55:00,2,2
1,power,2020-04-09 16:00:00,2,2
1,power,2020-04-09 16:05:00,3,2
1,power,2020-04-09 16:10:00,2,2
1,power,2020-04-09 16:20:00,2,2
1,power,2020-04-09 16:25:00,2,2
1,power,2020-04-09 16:35:00,2,2
1,power,2020-04-09 16:50:00,1,2
1,power,2020-04-09 17:25:00,2,2
1,power,2020-04-10 09:50:00,10,2
1,power,2020-04-10 18:20:00,6,2
1,roads_and_bridges,2020-04-06 16:00:00,0,2
1,roads_and_bridges,2020-04-06 16:40:00,0,2
1,roads_and_bridges,2020-04-06 17:30:00,0,2
1,roads_and_bridges,2020-04-08 06:25:00,3,2
1,roads_and_bridges,2020-04-08 08:55:00,8,2
1,roads_and_bridges,2020-04-08 09:00:00,8,2
1,roads_and_bridges,2020-04-08 09:05:00,7,2
1,roads_and_bridges,2020-04-08 09:15:00,3,2
1,roads_and_bridges,2020-04-08 09:40:00,8,2
1,roads_and_bridges,2020-04-08 09:50:00,7,2
1,roads_and_bridges,2020-04-08 09:55:00,3,2
1,roads_and_bridges,2020-04-08 10:10:00,3,2
1,roads_and_bridges,2020-04-08 10:15:00,3,2
1,roads_and_bridges,2020-04-08 10:20:00,5,2
1,roads_and_bridges,2020-04-08 10:25:00,5,2
1,roads_and_bridges,2020-04-08 10:30:00,3,2
1,roads_and_bridges,2020-04-08 10:55:00,3,2
1,roads_and_bridges,2020-04-08 11:05:00,3,2
1,roads_and_bridges,2020-04-08 11:10:00,4,2
1,roads_and_bridges,2020-04-08 11:20:00,5,2
1,roads_and_bridges,2020-04-08 11:25:00,5,2
1,roads_and_bridges,2020-04-08 11:35:00,4,2
1,roads_and_bridges,2020-04-08 11:40:00,5,2
1,roads_and_bridges,2020-04-08 11:45:00,5,2
1,roads_and_bridges,2020-04-08 11:50:00,3,2
1,roads_and_bridges,2020-04-08 11:50:00,5,2
1,roads_and_bridges,2020-04-08 11:55:00,3,2
1,roads_and_bridges,2020-04-08 12:00:00,4,2
1,roads_and_bridges,2020-04-08 12:10:00,5,2
1,roads_and_bridges,2020-04-08 12:20:00,4,2
1,roads_and_bridges,2020-04-08 12:35:00,4,2
1,roads_and_bridges,2020-04-08 12:40:00,4,2
1,roads_and_bridges,2020-04-08 12:45:00,3,2
1,roads_and_bridges,2020-04-08 12:50:00,3,2
1,roads_and_bridges,2020-04-08 12:55:00,4,2
1,roads_and_bridges,2020-04-08 13:00:00,3,2
1,roads_and_bridges,2020-04-09 11:55:00,4,2
1,roads_and_bridges,2020-04-09 15:05:00,6,2
1,roads_and_bridges,2020-04-09 15:15:00,3,2
1,roads_and_bridges,2020-04-09 15:15:00,5,2
1,roads_and_bridges,2020-04-09 15:20:00,3,2
1,roads_and_bridges,2020-04-09 15:30:00,4,2
1,roads_and_bridges,2020-04-09 15:35:00,4,2
1,roads_and_bridges,2020-04-09 15:40:00,5,2
1,roads_and_bridges,2020-04-09 15:55:00,3,2
1,roads_and_bridges,2020-04-09 16:20:00,5,2
1,roads_and_bridges,2020-04-09 16:35:00,5,2
1,roads_and_bridges,2020-04-09 16:40:00,5,2
1,roads_and_bridges,2020-04-09 17:15:00,5,2
1,roads_and_bridges,2020-04-09 17:45:00,4,2
1,roads_and_bridges,2020-04-09 20:55:00,10,2
1,roads_and_bridges,2020-04-09 23:55:00,0,2
1,roads_and_bridges,2020-04-10 11:35:00,5,2
1,roads_and_bridges,2020-04-10 17:20:00,3,2
1,sewer_and_water,2020-04-06 16:15:00,0,2
1,sewer_and_water,2020-04-06 16:40:00,0,2
1,sewer_and_water,2020-04-06 17:30:00,0,2
1,sewer_and_water,2020-04-07 09:20:00,5,2
1,sewer_and_water,2020-04-08 06:25:00,4,2
1,sewer_and_water,2020-04-08 08:40:00,6,2
1,sewer_and_water,2020-04-08 08:45:00,6,2
1,sewer_and_water,2020-04-08 08:45:00,10,2
1,sewer_and_water,2020-04-08 08:55:00,3,2
1,sewer_and_water,2020-04-08 09:00:00,10,2
1,sewer_and_water,2020-04-08 09:05:00,3,2
1,sewer_and_water,2020-04-08 09:15:00,3,2
1,sewer_and_water,2020-04-08 09:30:00,3,2
1,sewer_and_water,2020-04-08 09:30:00,7,2
1,sewer_and_water,2020-04-08 09:40:00,3,2
1,sewer_and_water,2020-04-08 09:45:00,10,2
1,sewer_and_water,2020-04-08 09:50:00,0,2
1,sewer_and_water,2020-04-08 09:50:00,3,2
1,sewer_and_water,2020-04-08 09:55:00,9,2
1,sewer_and_water,2020-04-08 10:00:00,9,2
1,sewer_and_water,2020-04-08 10:15:00,1,2
1,sewer_and_water,2020-04-08 10:15:00,9,2
1,sewer_and_water,2020-04-08 10:20:00,1,2
1,sewer_and_water,2020-04-08 10:20:00,2,2
1,sewer_and_water,2020-04-08 10:45:00,1,2
1,sewer_and_water,2020-04-08 10:50:00,1,2
1,sewer_and_water,2020-04-08 10:50:00,3,2
1,sewer_and_water,2020-04-08 11:10:00,1,2
1,sewer_and_water,2020-04-08 11:15:00,1,2
1,sewer_and_water,2020-04-08 11:25:00,1,2
1,sewer_and_water,2020-04-08 11:25:00,3,2
1,sewer_and_water,2020-04-08 12:00:00,2,2
1,sewer_and_water,2020-04-08 12:05:00,2,2
1,sewer_and_water,2020-04-08 12:10:00,3,2
1,sewer_and_water,2020-04-08 12:20:00,2,2
1,sewer_and_water,2020-04-08 12:35:00,1,2
1,sewer_and_water,2020-04-08 12:50:00,3,2
1,sewer_and_water,2020-04-08 12:55:00,1,2
1,sewer_and_water,2020-04-08 12:55:00,2,2
1,sewer_and_water,2020-04-08 13:15:00,1,2
1,sewer_and_water,2020-04-08 13:20:00,2,2
1,sewer_and_water,2020-04-08 13:45:00,2,2
1,sewer_and_water,2020-04-08 14:10:00,1,2
1,sewer_and_water,2020-04-08 16:15:00,2,2
1,sewer_and_water,2020-04-09 02:10:00,0,2
1,sewer_and_water,2020-04-09 15:30:00,2,2
1,sewer_and_water,2020-04-09 15:30:00,3,2
1,sewer_and_water,2020-04-09 15:35:00,3,2
1,sewer_and_water,2020-04-09 15:40:00,2,2
1,sewer_and_water,2020-04-09 15:55:00,1,2
1,sewer_and_water,2020-04-09 15:55:00,2,2
1,sewer_and_water,2020-04-09 15:55:00,3,2
1,sewer_and_water,2020-04-09 16:05:00,1,2
1,sewer_and_water,2020-04-09 16:05:00,3,2
1,sewer_and_water,2020-04-09 16:10:00,2,2
1,sewer_and_water,2020-04-09 16:10:00,3,2
1,sewer_and_water,2020-04-09 16:20:00,2,2
1,sewer_and_water,2020-04-09 16:40:00,1,2
1,sewer_and_water,2020-04-09 16:40:00,2,2
1,sewer_and_water,2020-04-09 16:45:00,10,2
1,sewer_and_water,2020-04-09 16:50:00,2,2
1,sewer_and_water,2020-04-09 17:00:00,2,2
1,sewer_and_water,2020-04-09 17:15:00,2,2
1,sewer_and_water,2020-04-09 17:25:00,1,2
1,sewer_and_water,2020-04-09 17:45:00,3,2
1,shake_intensity,2020-04-06 18:05:00,0,2
1,shake_intensity,2020-04-08 08:35:00,1,2
1,shake_intensity,2020-04-08 08:45:00,0,2
1,shake_intensity,2020-04-08 09:00:00,2,2
1,shake_intensity,2020-04-08 09:05:00,0,2
1,shake_intensity,2020-04-08 09:25:00,2,2
1,shake_intensity,2020-04-08 09:45:00,2,2
1,shake_intensity,2020-04-08 09:50:00,0,2
1,shake_intensity,2020-04-08 10:00:00,2,2
1,shake_intensity,2020-04-08 10:05:00,2,2
1,shake_intensity,2020-04-08 10:10:00,0,2
1,shake_intensity,2020-04-08 10:20:00,1,2
1,shake_intensity,2020-04-08 10:25:00,2,2
1,shake_intensity,2020-04-08 10:35:00,2,2
1,shake_intensity,2020-04-08 10:40:00,0,2
1,shake_intensity,2020-04-08 11:15:00,0,2
1,shake_intensity,2020-04-08 11:30:00,2,2
1,shake_intensity,2020-04-08 11:40:00,0,2
1,shake_intensity,2020-04-08 11:40:00,1,2
1,shake_intensity,2020-04-08 11:45:00,0,2
1,shake_intensity,2020-04-08 11:45:00,1,2
1,shake_intensity,2020-04-08 11:50:00,2,2
1,shake_intensity,2020-04-08 12:00:00,1,2
1,shake_intensity,2020-04-08 12:10:00,0,2
1,shake_intensity,2020-04-08 12:15:00,0,2
1,shake_intensity,2020-04-08 12:40:00,0,2
1,shake_intensity,2020-04-08 12:45:00,1,2
1,shake_intensity,2020-04-08 12:55:00,0,2
1,shake_intensity,2020-04-08 13:00:00,1,2
1,shake_intensity,2020-04-08 13:05:00,0,2
1,shake_intensity,2020-04-08 13:15:00,0,2
1,shake_intensity,2020-04-08 13:15:00,1,2
1,shake_intensity,2020-04-08 13:20:00,0,2
1,shake_intensity,2020-04-08 14:35:00,0,2
1,shake_intensity,2020-04-08 16:20:00,0,2
1,shake_intensity,2020-04-09 15:05:00,1,2
1,shake_intensity,2020-04-09 15:25:00,1,2
1,shake_intensity,2020-04-09 16:00:00,0,2
1,shake_intensity,2020-04-09 16:25:00,0,2
1,shake_intensity,2020-04-09 16:40:00,1,2
1,shake_intensity,2020-04-09 16:50:00,0,2
1,shake_intensity,2020-04-09 16:50:00,1,2
1,shake_intensity,2020-04-09 17:00:00,0,2
1,shake_intensity,2020-04-09 17:10:00,0,2
1,shake_intensity,2020-04-09 17:15:00,0,2
1,shake_intensity,2020-04-09 17:25:00,0,2
1,shake_intensity,2020-04-09 18:30:00,0,2
2,buildings,2020-04-06 11:05:00,10,2
2,buildings,2020-04-06 13:40:00,10,2
2,buildings,2020-04-06 13:50:00,10,2
2,buildings,2020-04-06 14:45:00,7,2
2,buildings,2020-04-06 15:05:00,1,2
2,buildings,2020-04-06 16:10:00,0,2
2,buildings,2020-04-06 16:20:00,0,2
2,buildings,2020-04-06 16:35:00,0,2
2,buildings,2020-04-06 16:40:00,1,2
2,buildings,2020-04-06 16:45:00,2,2
2,buildings,2020-04-06 16:45:00,6,2
2,buildings,2020-04-06 16:50:00,0,2
2,buildings,2020-04-06 16:50:00,2,2
2,buildings,2020-04-06 17:10:00,1,2
2,buildings,2020-04-06 17:15:00,0,2
2,buildings,2020-04-06 17:20:00,1,2
2,buildings,2020-04-06 17:20:00,2,2
2,buildings,2020-04-06 17:25:00,0,2
2,buildings,2020-04-06 18:00:00,2,2
2,buildings,2020-04-06 19:00:00,6,2
2,buildings,2020-04-06 19:05:00,1,2
2,buildings,2020-04-06 19:40:00,2,2
2,buildings,2020-04-06 20:00:00,1,2
2,buildings,2020-04-06 21:20:00,7,2
2,buildings,2020-04-06 21:45:00,2,2
2,buildings,2020-04-06 22:55:00,4,2
2,buildings,2020-04-07 00:35:00,1,2
2,buildings,2020-04-07 04:10:00,10,2
2,buildings,2020-04-07 08:00:00,5,2
2,buildings,2020-04-07 08:35:00,2,2
2,buildings,2020-04-07 10:10:00,10,2
2,buildings,2020-04-07 10:25:00,1,2
2,buildings,2020-04-07 10:30:00,0,2
2,buildings,2020-04-07 11:00:00,5,2
2,buildings,2020-04-07 11:45:00,10,2
2,buildings,2020-04-07 21:05:00,4,2
2,buildings,2020-04-08 06:55:00,8,2
2,buildings,2020-04-08 08:35:00,0,2
2,buildings,2020-04-08 08:40:00,3,2
2,buildings,2020-04-08 09:10:00,3,2
2,buildings,2020-04-08 09:35:00,3,2
2,buildings,2020-04-08 09:40:00,3,2
2,buildings,2020-04-08 10:10:00,3,2
2,buildings,2020-04-08 11:10:00,3,2
2,buildings,2020-04-08 11:35:00,3,2
2,buildings,2020-04-08 12:05:00,3,2
2,buildings,2020-04-08 12:05:00,4,2
2,buildings,2020-04-08 12:20:00,2,2
2,buildings,2020-04-08 12:40:00,2,2
2,buildings,2020-04-08 13:15:00,0,2
2,buildings,2020-04-08 13:25:00,0,2
2,buildings,2020-04-08 13:30:00,0,2
2,buildings,2020-04-08 13:35:00,0,2
2,buildings,2020-04-08 13:50:00,0,2
2,buildings,2020-04-08 13:55:00,0,2
2,buildings,2020-04-08 13:55:00,2,2
2,buildings,2020-04-08 14:00:00,0,2
2,buildings,2020-04-08 14:00:00,1,2
2,buildings,2020-04-08 14:10:00,0,2
2,buildings,2020-04-08 14:25:00,1,2
2,buildings,2020-04-08 14:40:00,2,2
2,buildings,2020-04-08 15:00:00,2,2
2,buildings,2020-04-08 15:05:00,1,2
2,buildings,2020-04-08 15:10:00,0,2
2,buildings,2020-04-08 15:10:00,1,2
2,buildings,2020-04-08 15:20:00,1,2
2,buildings,2020-04-08 15:20:00,2,2
2,buildings,2020-04-08 15:30:00,2,2
2,buildings,2020-04-08 15:35:00,2,2
2,buildings,2020-04-08 15:55:00,0,2
2,buildings,2020-04-08 16:00:00,1,2
2,buildings,2020-04-08 16:15:00,0,2
2,buildings,2020-04-08 16:25:00,1,2
2,buildings,2020-04-08 16:30:00,1,2
2,buildings,2020-04-08 16:40:00,1,2
2,buildings,2020-04-08 16:50:00,2,2
2,buildings,2020-04-08 16:55:00,0,2
2,buildings,2020-04-08 17:10:00,1,2
2,buildings,2020-04-08 20:40:00,2,2
2,buildings,2020-04-08 22:10:00,4,2
2,buildings,2020-04-09 01:05:00,2,2
2,buildings,2020-04-09 05:55:00,10,2
2,buildings,2020-04-09 12:10:00,9,2
2,buildings,2020-04-09 13:00:00,1,2
2,buildings,2020-04-09 16:00:00,3,2
2,buildings,2020-04-09 16:30:00,2,2
2,buildings,2020-04-09 16:35:00,3,2
2,buildings,2020-04-09 16:35:00,10,2
2,buildings,2020-04-09 16:55:00,0,2
2,buildings,2020-04-09 16:55:00,2,2
2,buildings,2020-04-09 17:05:00,3,2
2,buildings,2020-04-09 17:10:00,2,2
2,buildings,2020-04-09 17:15:00,0,2
2,buildings,2020-04-09 17:20:00,0,2
2,buildings,2020-04-09 17:20:00,2,2
2,buildings,2020-04-09 17:25:00,0,2
2,buildings,2020-04-09 17:25:00,2,2
2,buildings,2020-04-09 17:30:00,2,2
2,buildings,2020-04-09 17:50:00,0,2
2,buildings,2020-04-09 17:55:00,0,2
2,buildings,2020-04-09 18:15:00,1,2
2,buildings,2020-04-09 18:25:00,1,2
2,buildings,2020-04-09 18:30:00,0,2
2,buildings,2020-04-09 18:30:00,1,2
2,buildings,2020-04-09 19:05:00,0,2
2,buildings,2020-04-09 19:05:00,1,2
2,buildings,2020-04-09 19:15:00,1,2
2,buildings,2020-04-09 19:20:00,2,2
2,buildings,2020-04-09 19:20:00,10,2
2,buildings,2020-04-09 19:45:00,1,2
2,buildings,2020-04-10 00:10:00,8,2
2,buildings,2020-04-10 02:35:00,5,2
2,buildings,2020-04-10 04:05:00,8,2
2,buildings,2020-04-10 06:55:00,10,2
2,buildings,2020-04-10 12:10:00,0,2
2,buildings,2020-04-10 13:45:00,4,2
2,buildings,2020-04-10 19:25:00,9,2
2,buildings,2020-04-10 19:40:00,9,2
2,buildings,2020-04-10 20:00:00,10,2
2,buildings,2020-04-10 21:00:00,10,2
2,buildings,2020-04-10 22:00:00,10,2
2,medical,2020-04-08 09:00:00,5,2
2,medical,2020-04-08 09:10:00,3,2
2,medical,2020-04-08 09:10:00,10,2
2,medical,2020-04-08 09:15:00,0,2
2,medical,2020-04-08 10:35:00,9,2
2,power,2020-04-06 11:05:00,0,2
2,power,2020-04-06 11:10:00,9,2
2,power,2020-04-06 13:30:00,4,2
2,power,2020-04-06 13:45:00,10,2
2,power,2020-04-06 14:50:00,1,2
2,power,2020-04-06 14:55:00,0,2
2,power,2020-04-06 15:00:00,3,2
2,power,2020-04-06 15:10:00,1,2
2,power,2020-04-06 15:30:00,0,2
2,power,2020-04-06 15:35:00,10,2
2,power,2020-04-06 16:25:00,1,2
2,power,2020-04-06 16:50:00,1,2
2,power,2020-04-06 17:00:00,1,2
2,power,2020-04-06 17:00:00,8,2
2,power,2020-04-06 17:10:00,0,2
2,power,2020-04-06 17:40:00,0,2
2,power,2020-04-06 18:00:00,0,2
2,power,2020-04-06 18:05:00,0,2
2,power,2020-04-06 18:20:00,1,2
2,power,2020-04-06 19:05:00,0,2
2,power,2020-04-06 19:10:00,0,2
2,power,2020-04-06 19:50:00,9,2
2,power,2020-04-07 05:50:00,7,2
2,power,2020-04-07 06:50:00,10,2
2,power,2020-04-07 07:05:00,3,2
2,power,2020-04-07 09:40:00,10,2
2,power,2020-04-07 19:55:00,7,2
2,power,2020-04-08 04:10:00,7,2
2,power,2020-04-08 06:55:00,10,2
2,power,2020-04-08 08:35:00,5,2
2,power,2020-04-08 09:00:00,2,2
2,power,2020-04-08 09:25:00,6,2
2,power,2020-04-08 09:40:00,2,2
2,power,2020-04-08 10:10:00,2,2
2,power,2020-04-08 10:40:00,2,2
2,power,2020-04-08 10:45:00,2,2
2,power,2020-04-08 10:45:00,6,2
2,power,2020-04-08 11:00:00,6,2
2,power,2020-04-08 11:10:00,2,2
2,power,2020-04-08 11:10:00,6,2
2,power,2020-04-08 11:15:00,2,2
2,power,2020-04-08 11:20:00,2,2
2,power,2020-04-08 11:45:00,2,2
2,power,2020-04-08 11:55:00,6,2
2,power,2020-04-08 12:05:00,10,2
2,power,2020-04-08 12:15:00,2,2
2,power,2020-04-08 12:20:00,5,2
2,power,2020-04-08 12:45:00,3,2
2,power,2020-04-08 13:20:00,3,2
2,power,2020-04-08 13:25:00,5,2
2,power,2020-04-08 13:35:00,3,2
2,power,2020-04-08 13:35:00,5,2
2,power,2020-04-08 14:00:00,5,2
2,power,2020-04-08 14:15:00,3,2
2,power,2020-04-08 14:15:00,5,2
2,power,2020-04-08 14:20:00,3,2
2,power,2020-04-08 14:25:00,4,2
2,power,2020-04-08 14:40:00,4,2
2,power,2020-04-08 14:55:00,4,2
